point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
p181,6.63650095,-73.00263344,cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,6,1,18.46,0.78,35.86,8.0,32.65,-1.457,-0.07,0.238,-0.323,130.11,130.11,139.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8459,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,6,2,18.34,0.4,70.47,10.0,32.65,1.221,0.274,0.875,-0.116,130.11,130.11,204.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8332,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,7,1,18.52,0.45,36.23,9.0,33.84,1.754,1.138,1.16,0.129,130.11,130.11,201.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7585,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,7,2,18.56,0.56,31.23,10.0,33.84,0.61,0.837,0.986,0.211,130.11,130.11,167.83,1.0,0.0,0.0,0.0,4.0785,0.0,0.0,30.73,0.0,6.6711,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,8,1,18.9,0.51,53.04,9.0,34.33,-1.541,-0.729,0.706,0.003,130.11,96.35,109.19,1.0,0.0,0.0,0.0,10.0289,0.0,0.0,74.38,0.0,6.5891,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2017-08-16,2017-08-31,2017-08_Q2,8,2,18.53,0.45,119.2,14.0,34.33,-1.387,0.3,0.694,0.187,130.11,118.57,123.09,1.0,0.0,0.0,0.0,16.5145,0.0,0.0,120.55,0.0,4.3184,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2017-09-01,2017-09-15,2017-09_Q1,9,1,18.64,0.54,128.31,12.0,32.99,-0.26,-0.006,0.059,0.1,130.11,117.01,152.69,1.0,0.0,0.0,0.0,22.083,0.0,0.0,161.27,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2017-09-16,2017-09-30,2017-09_Q2,9,2,18.78,0.49,69.15,15.0,32.99,-0.215,-0.349,-0.134,0.454,130.11,130.11,162.62,1.0,0.0,0.0,0.0,22.0769,0.0,0.0,161.27,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2017-10-01,2017-10-15,2017-10_Q1,10,1,18.16,0.64,92.41,10.0,32.2,-0.044,-0.746,-0.094,0.261,130.11,130.11,199.71,1.0,0.0,0.0,0.0,22.232,0.0,0.0,161.27,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2017-10-16,2017-10-31,2017-10_Q2,10,2,18.49,1.0,71.33,11.0,32.2,-0.098,-0.458,-0.072,0.422,130.11,130.11,207.96,1.0,0.0,0.0,8.4534,22.3817,0.0,30.73,161.27,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2017-11-01,2017-11-15,2017-11_Q1,11,1,18.33,0.57,82.93,6.0,30.89,0.359,0.35,-0.084,0.629,130.11,130.11,239.82,1.0,0.0,0.0,20.7371,22.3171,0.0,74.38,161.27,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2017-11-16,2017-11-30,2017-11_Q2,11,2,18.36,0.65,39.32,6.0,30.89,-0.093,-0.293,0.01,0.449,130.11,86.75,148.91,1.0,0.0,0.0,34.0427,22.2447,0.0,120.55,161.27,0.0,0.0,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2017-12-01,2017-12-15,2017-12_Q1,12,1,18.49,0.58,31.97,3.0,31.58,-0.28,-0.05,-0.037,0.248,130.11,78.17,69.7,1.0,0.0,0.0,45.0858,22.1869,0.0,161.27,161.27,0.0,0.0,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2017-12-16,2017-12-31,2017-12_Q2,12,2,18.12,0.54,18.25,1.0,31.58,-0.124,-0.616,-0.578,0.315,130.11,16.89,52.85,1.0,0.0,25.5531,44.6472,22.1245,30.73,161.27,161.27,0.0,0.0,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2018-01-01,2018-01-15,2018-01_Q1,1,1,17.57,0.32,65.15,5.0,31.04,-0.516,-0.29,-0.617,0.205,130.11,7.94,51.22,1.0,0.0,64.3427,44.925,21.8796,74.38,161.27,161.27,0.0,0.0,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2018-01-16,2018-01-31,2018-01_Q2,1,2,18.72,0.77,0.0,0.0,31.04,0.54,-0.357,-0.462,0.245,130.11,0.0,72.64,0.7445,25.55,80.8165,36.5625,17.5173,89.82,130.54,130.54,0.0,0.0,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2018-02-01,2018-02-15,2018-02_Q1,2,1,18.75,0.42,4.89,1.0,28.62,-0.276,-0.603,-0.223,0.291,130.11,0.0,33.28,0.3566,64.34,72.0231,23.8744,11.4821,86.89,86.89,86.89,8.4534,4.0785,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2018-02-16,2018-02-28,2018-02_Q2,2,2,17.95,0.48,9.53,2.0,28.62,-1.466,-0.327,-0.479,0.169,130.11,0.0,21.32,0.1918,80.82,31.3697,10.9801,5.3017,40.72,40.72,40.72,20.7371,10.0289,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2018-03-01,2018-03-15,2018-03_Q1,3,1,18.81,0.96,8.8,1.0,33.56,-1.048,-1.252,-0.518,-0.275,130.11,0.0,33.75,0.2798,72.02,0.0,0.0,0.0,0.0,0.0,0.0,34.0427,16.5145,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-03-16,2018-03-31,2018-03_Q2,3,2,18.66,0.57,37.36,9.0,33.56,0.366,-0.161,-0.476,-0.301,130.11,33.38,122.47,0.6863,31.37,0.0,0.0,0.0,0.0,0.0,0.0,45.0858,22.083,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-04-01,2018-04-15,2018-04_Q1,4,1,17.4,0.59,47.15,5.0,29.89,1.469,0.342,-0.212,-0.133,130.11,85.31,208.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6472,22.0769,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-04-16,2018-04-30,2018-04_Q2,4,2,18.09,0.29,90.22,13.0,29.89,1.716,0.486,-0.183,-0.156,130.11,130.11,215.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.925,22.232,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-05-01,2018-05-15,2018-05_Q1,5,1,17.74,0.47,141.28,12.0,32.0,1.536,1.368,0.244,-0.031,130.11,130.11,261.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5625,22.3817,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-05-16,2018-05-31,2018-05_Q2,5,2,18.09,0.31,82.2,13.0,32.0,1.047,1.761,0.584,0.112,130.11,130.11,229.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8744,22.3171,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-06-01,2018-06-15,2018-06_Q1,6,1,18.74,0.49,12.87,4.0,32.37,-1.254,1.624,0.195,-0.066,130.11,130.11,145.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9801,22.2447,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-06-16,2018-06-30,2018-06_Q2,6,2,18.16,0.43,53.12,12.0,32.37,-0.033,1.431,0.752,-0.243,130.11,130.11,148.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1869,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-07-01,2018-07-15,2018-07_Q1,7,1,18.95,0.57,13.07,7.0,34.97,0.099,0.548,0.755,-0.432,130.11,117.64,132.08,1.0,0.0,0.0,0.0,1.6203,0.0,0.0,12.4,0.0,22.1245,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-07-16,2018-07-31,2018-07_Q2,7,2,18.76,0.55,24.29,9.0,34.97,0.787,0.906,0.865,-0.24,130.11,130.11,173.35,1.0,0.0,0.0,0.0,6.6181,0.0,0.0,50.55,0.0,21.8796,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-08-01,2018-08-15,2018-08_Q1,8,1,18.78,0.85,40.4,5.0,34.35,0.498,-0.457,0.851,0.024,130.11,129.76,184.16,1.0,0.0,0.0,0.0,14.9915,0.0,0.0,113.98,0.0,17.5173,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2018-08-16,2018-08-31,2018-08_Q2,8,2,18.79,0.45,54.18,9.0,34.35,-0.385,-0.107,0.849,-0.058,130.11,130.11,148.22,1.0,0.0,0.0,0.0,15.8228,0.0,0.0,119.68,0.0,11.4821,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2018-09-01,2018-09-15,2018-09_Q1,9,1,18.27,0.55,107.73,11.0,32.29,0.085,0.209,1.046,-0.003,130.11,130.11,162.05,1.0,0.0,0.0,0.0,19.1439,0.0,0.0,145.64,0.0,5.3017,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2018-09-16,2018-09-30,2018-09_Q2,9,2,18.82,0.52,69.25,12.0,32.29,0.394,0.337,0.822,0.082,130.11,130.11,187.79,1.0,0.0,0.0,0.0,19.0381,0.0,0.0,145.64,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2018-10-01,2018-10-15,2018-10_Q1,10,1,17.93,0.6,160.57,13.0,30.65,1.315,0.953,0.875,0.518,130.11,130.11,267.58,1.0,0.0,0.0,3.2907,18.9315,0.0,12.4,145.64,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2018-10-16,2018-10-31,2018-10_Q2,10,2,17.73,0.57,127.59,8.0,30.65,1.047,0.789,0.783,0.589,130.11,130.11,276.97,1.0,0.0,0.0,13.181,18.8368,0.0,50.55,145.64,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2018-11-01,2018-11-15,2018-11_Q1,11,1,17.83,0.54,39.79,8.0,30.37,-0.467,0.657,0.306,0.571,130.11,130.11,186.88,1.0,0.0,0.0,29.427,18.6915,0.0,113.98,145.64,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2018-11-16,2018-11-30,2018-11_Q2,11,2,18.54,0.42,22.74,6.0,30.37,-0.828,0.44,0.293,0.684,130.11,116.87,116.63,1.0,0.0,0.0,30.6291,18.5548,0.0,119.68,145.64,0.0,0.0,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2018-12-01,2018-12-15,2018-12_Q1,12,1,18.36,0.75,9.51,1.0,33.21,-0.627,-0.034,0.067,0.317,130.11,58.3,52.98,1.0,0.0,9.3787,37.051,18.5459,12.4,145.64,145.64,0.0,0.0,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2018-12-16,2018-12-31,2018-12_Q2,12,2,19.44,0.3,7.91,2.0,33.21,-1.357,-0.409,-0.021,0.652,130.11,15.0,28.22,1.0,0.0,37.6895,36.8306,18.5387,50.55,145.64,145.64,0.0,0.0,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2019-01-01,2019-01-15,2019-01_Q1,1,1,18.91,1.14,4.81,1.0,34.51,-0.268,-1.001,0.042,0.493,130.11,0.0,61.5,0.9062,9.38,77.9348,33.943,16.9794,101.58,133.25,133.25,0.0,0.0,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2019-01-16,2019-01-31,2019-01_Q2,1,2,19.62,0.5,6.92,1.0,34.51,0.289,-1.18,-0.048,0.428,130.11,0.0,68.58,0.6231,37.69,54.6415,24.4038,12.1268,69.12,95.09,95.09,3.2907,1.6203,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2019-02-01,2019-02-15,2019-02_Q1,2,1,19.7,0.38,0.0,0.0,32.89,-0.855,-1.011,-0.186,0.376,130.11,0.0,28.76,0.2207,77.93,24.2546,8.0805,4.0301,31.67,31.67,31.67,13.181,6.6181,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2019-02-16,2019-02-28,2019-02_Q2,2,2,19.46,0.43,29.7,4.0,32.89,-0.08,-0.592,-0.025,0.511,130.11,0.0,57.38,0.4536,54.64,19.2623,6.5871,3.2969,25.97,25.97,25.97,29.427,14.9915,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2019-03-01,2019-03-15,2019-03_Q1,3,1,19.4,0.38,18.16,7.0,35.26,0.593,-0.299,-0.089,0.509,130.11,0.0,98.89,0.7575,24.25,0.0,0.0,0.0,0.0,0.0,0.0,30.6291,15.8228,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-03-16,2019-03-31,2019-03_Q2,3,2,18.88,0.63,33.16,6.0,35.26,0.604,0.282,-0.166,0.445,130.11,27.82,136.66,0.8074,19.26,0.0,0.0,0.0,0.0,0.0,0.0,37.051,19.1439,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-04-01,2019-04-15,2019-04_Q1,4,1,19.05,0.69,66.51,8.0,33.86,0.374,0.062,-0.766,0.11,130.11,22.42,154.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8306,19.0381,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-04-16,2019-04-30,2019-04_Q2,4,2,18.76,0.66,88.92,12.0,33.86,0.041,0.199,-0.93,0.058,130.11,69.08,169.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.943,18.9315,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-05-01,2019-05-15,2019-05_Q1,5,1,19.19,0.85,60.32,7.0,34.85,-0.129,0.406,-0.605,-0.352,130.11,84.72,191.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4038,18.8368,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-05-16,2019-05-31,2019-05_Q2,5,2,18.31,0.33,154.5,14.0,34.85,0.672,0.577,-0.172,-0.016,130.11,130.11,223.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0805,18.6915,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-06-01,2019-06-15,2019-06_Q1,6,1,18.55,0.51,30.11,10.0,35.01,1.034,0.733,0.158,0.006,130.11,130.11,233.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5871,18.5548,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-06-16,2019-06-30,2019-06_Q2,6,2,19.67,0.69,8.09,4.0,35.01,-0.972,-0.42,-0.171,-0.239,130.11,98.22,124.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5459,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-07-01,2019-07-15,2019-07_Q1,7,1,18.94,0.75,8.93,3.0,35.61,-1.252,-0.301,0.042,-0.248,130.11,83.68,85.2,1.0,0.0,0.0,0.0,2.1292,0.0,0.0,15.65,0.0,18.5387,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-07-16,2019-07-31,2019-07_Q2,7,2,19.12,0.69,28.99,10.0,35.61,-1.045,-0.876,-0.178,-0.544,130.11,88.93,123.35,1.0,0.0,0.0,0.0,4.7977,0.0,0.0,35.1,0.0,16.9794,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-08-01,2019-08-15,2019-08_Q1,8,1,19.11,0.49,35.12,11.0,34.95,-0.928,-0.827,-0.173,-0.52,130.11,89.76,137.39,1.0,0.0,0.0,0.0,13.371,0.0,0.0,97.48,0.0,12.1268,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2019-08-16,2019-08-31,2019-08_Q2,8,2,18.93,0.62,25.16,7.0,34.95,-0.016,-1.1,-0.284,-0.492,130.11,117.58,158.64,1.0,0.0,0.0,0.0,16.1927,0.0,0.0,117.62,0.0,4.0301,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2019-09-01,2019-09-15,2019-09_Q1,9,1,19.7,0.37,45.07,12.0,33.62,-0.146,-1.331,-0.332,-0.725,130.11,119.59,157.19,1.0,0.0,0.0,0.0,18.9112,0.0,0.0,137.52,0.0,3.2969,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2019-09-16,2019-09-30,2019-09_Q2,9,2,18.2,0.56,99.56,13.0,33.62,0.203,-0.29,-0.387,-0.589,130.11,130.11,182.38,1.0,0.0,0.0,0.0,25.9598,0.0,0.0,189.03,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2019-10-01,2019-10-15,2019-10_Q1,10,1,18.12,0.35,104.71,14.0,31.08,-0.304,-0.542,-0.536,-0.904,130.11,130.11,187.15,1.0,0.0,0.0,4.3888,25.7999,0.0,15.65,189.03,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2019-10-16,2019-10-31,2019-10_Q2,10,2,17.9,0.54,92.69,13.0,31.08,-1.667,-0.414,-0.727,-0.861,130.11,130.11,156.25,1.0,0.0,0.0,9.6994,26.8692,0.0,35.1,198.1,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2019-11-01,2019-11-15,2019-11_Q1,11,1,18.43,0.78,52.89,9.0,30.65,0.091,0.046,-0.391,-0.36,130.11,130.11,222.13,1.0,0.0,0.0,26.5188,28.99,0.0,97.48,217.61,0.0,0.0,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2019-11-16,2019-11-30,2019-11_Q2,11,2,18.19,0.92,27.94,1.0,30.65,-0.26,-0.729,-1.012,-0.722,130.11,79.61,141.24,1.0,0.0,0.0,31.5161,28.4921,0.0,117.62,217.61,0.0,0.0,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2019-12-01,2019-12-15,2019-12_Q1,12,1,18.54,0.62,10.11,1.0,33.26,-1.267,-0.917,-1.147,-0.712,130.11,35.0,23.09,1.0,0.0,12.6001,36.6816,28.4709,15.65,137.52,217.61,0.0,0.0,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2019-12-16,2019-12-31,2019-12_Q2,12,2,19.2,0.36,43.6,7.0,33.26,0.806,-0.97,-0.718,-0.296,130.11,47.07,90.48,1.0,0.0,27.9726,50.184,28.4457,35.1,189.03,217.61,0.0,0.0,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2020-01-01,2020-01-15,2020-01_Q1,1,1,19.21,1.17,0.0,0.0,33.89,0.256,-0.82,-0.83,-0.519,130.11,0.0,73.58,0.874,12.6,65.3838,46.1087,26.3987,81.82,173.38,201.95,0.0,0.0,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2020-01-16,2020-01-31,2020-01_Q2,1,2,20.14,1.32,26.28,2.0,33.89,-0.367,-0.471,-0.498,-0.401,130.11,0.0,43.32,0.7203,27.97,66.1785,43.4241,23.8529,82.51,162.99,182.5,4.3888,2.1292,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2020-02-01,2020-02-15,2020-02_Q1,2,1,20.7,0.61,9.22,1.0,33.71,-0.174,-1.065,-0.697,-0.433,130.11,0.0,43.32,0.3462,65.38,31.8998,31.3614,15.6626,40.04,120.13,120.13,9.6994,4.7977,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2020-02-16,2020-02-29,2020-02_Q2,2,2,20.35,1.45,11.33,2.0,33.71,-0.966,-0.116,-0.706,-0.523,130.11,0.0,42.17,0.3382,66.18,56.4531,25.6025,13.0035,71.42,99.99,99.99,26.5188,13.371,NOT_SUITABLE
p181,6.63650095,-73.00263344,cacao_ccn51,2020-03-01,2020-03-15,2020-03_Q1,3,1,20.02,0.63,13.65,1.0,34.15,0.227,-0.028,-0.603,-0.532,130.11,0.0,85.48,0.681,31.9,41.0941,20.5663,10.485,51.52,80.09,80.09,31.5161,16.1927,HIGH
p181,6.63650095,-73.00263344,cacao_ccn51,2020-03-16,2020-03-31,2020-03_Q2,3,2,19.34,0.48,7.26,1.0,34.15,-1.186,-1.316,-1.23,-0.964,130.11,0.0,55.09,0.4355,56.45,7.2993,7.3581,3.7653,9.06,28.57,28.57,36.6816,18.9112,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-04-01,2020-04-15,2020-04_Q1,4,1,19.7,0.56,51.84,6.0,33.47,-0.945,-0.883,-1.007,-0.917,130.11,19.81,93.66,0.5891,41.09,21.6182,7.3452,3.7803,28.57,28.57,28.57,50.184,25.9598,MEDIUM
p181,6.63650095,-73.00263344,cacao_ccn51,2020-04-16,2020-04-30,2020-04_Q2,4,2,19.44,0.78,54.35,7.0,33.47,-1.789,-1.585,-1.375,-1.201,130.11,0.0,115.1,0.927,7.3,13.9473,5.0053,2.5918,19.51,19.51,19.51,46.1087,25.7999,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-05-01,2020-05-15,2020-05_Q1,5,1,20.49,0.75,53.57,6.0,37.91,-1.735,-1.619,-1.559,-1.367,130.11,0.0,83.78,0.7838,21.62,0.0,0.0,0.0,0.0,0.0,0.0,43.4241,26.8692,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-05-16,2020-05-31,2020-05_Q2,5,2,20.13,1.18,64.87,11.0,37.91,-1.363,-1.721,-1.526,-1.365,130.11,50.14,170.51,0.8605,13.95,0.0,0.0,0.0,0.0,0.0,0.0,31.3614,28.99,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-06-01,2020-06-15,2020-06_Q1,6,1,19.07,0.52,70.5,13.0,33.66,0.675,-1.667,-1.62,-1.403,130.11,88.88,220.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6025,28.4921,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-06-16,2020-06-30,2020-06_Q2,6,2,19.71,0.47,18.81,6.0,33.66,0.02,-1.618,-1.64,-1.392,130.11,78.55,152.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5663,28.4709,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-07-01,2020-07-15,2020-07_Q1,7,1,19.22,0.38,37.14,8.0,33.89,-0.247,-1.532,-1.514,-1.377,130.11,83.93,119.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3581,28.4457,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-07-16,2020-07-31,2020-07_Q2,7,2,19.12,0.58,68.8,10.0,33.89,0.624,-0.503,-1.43,-1.311,130.11,121.12,168.2,1.0,0.0,0.0,0.0,5.3468,0.0,0.0,38.05,7.3452,26.3987,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-08-01,2020-08-15,2020-08_Q1,8,1,19.88,0.41,32.84,9.0,34.61,0.026,0.424,-1.332,-1.297,130.11,124.96,168.15,1.0,0.0,0.0,0.0,5.8145,0.0,0.0,41.04,5.0053,23.8529,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-08-16,2020-08-31,2020-08_Q2,8,2,18.97,0.47,91.02,12.0,34.61,0.498,0.22,-1.165,-1.273,130.11,130.11,171.66,1.0,0.0,0.0,0.0,12.0206,0.0,0.0,84.16,0.0,15.6626,LOW
p181,6.63650095,-73.00263344,cacao_ccn51,2020-09-01,2020-09-15,2020-09_Q1,9,1,18.87,0.56,103.37,9.0,31.2,1.021,0.267,-1.0,-1.301,130.11,130.11,192.48,1.0,0.0,0.0,0.0,16.2124,0.0,0.0,113.73,0.0,13.0035,MEDIUM
