point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion,oni
p260,3.163714,-76.411481,sugarcane,2023-04-16,2023-04-30,2023-04_Q2,4,2,20.2,0.69,86.34,9.0,38.52,-0.676,0.064,1.674,1.873,136.78,135.94,205.53,1.0,0.0,0.0,26.0336,33.7206,0.0,154.3,384.46,0.0,0.0,HIGH,0.19
p260,3.163714,-76.411481,sugarcane,2023-05-01,2023-05-15,2023-05_Q1,5,1,22.02,0.53,47.23,8.0,44.68,-1.276,-0.172,0.42,1.739,136.78,82.63,133.57,1.0,0.0,0.0,39.2571,34.2603,0.0,231.29,384.46,0.0,0.0,HIGH,0.46
p260,3.163714,-76.411481,sugarcane,2023-05-16,2023-05-31,2023-05_Q2,5,2,21.12,0.7,101.34,8.0,44.68,-0.668,0.285,0.344,1.865,136.78,84.01,148.57,1.0,0.0,11.0989,43.0584,34.8131,21.41,252.04,384.46,0.0,0.0,HIGH,0.46
p260,3.163714,-76.411481,sugarcane,2023-06-01,2023-06-15,2023-06_Q1,6,1,21.61,0.54,20.97,4.0,43.8,-0.606,-0.981,-0.225,1.522,136.78,8.03,122.31,1.0,0.0,30.6349,54.9941,35.1574,60.05,319.52,384.46,0.0,0.0,NOT_SUITABLE,0.73
p260,3.163714,-76.411481,sugarcane,2023-06-16,2023-06-30,2023-06_Q2,6,2,21.72,0.83,66.49,4.0,43.8,-0.26,-0.97,0.13,1.306,136.78,0.0,87.46,0.889,11.1,66.6751,62.913,33.5182,132.89,363.06,363.06,0.0,0.0,NOT_SUITABLE,0.73
p260,3.163714,-76.411481,sugarcane,2023-07-01,2023-07-15,2023-07_Q1,7,1,21.46,0.56,61.44,4.0,46.09,1.429,-0.749,0.128,1.413,136.78,0.0,127.93,0.6937,30.63,87.2605,57.7264,31.2954,171.24,324.42,334.46,3.769,2.008,NOT_SUITABLE,1.0
p260,3.163714,-76.411481,sugarcane,2023-07-16,2023-07-31,2023-07_Q2,7,2,22.25,0.62,4.98,2.0,46.09,0.097,-0.78,-0.222,1.222,136.78,0.0,66.42,0.3332,66.68,50.6018,42.0427,29.6123,97.74,230.17,312.26,10.3415,5.5382,NOT_SUITABLE,1.0
p260,3.163714,-76.411481,sugarcane,2023-08-01,2023-08-15,2023-08_Q1,8,1,22.32,0.65,20.02,4.0,45.46,-1.125,-0.152,-0.242,1.113,136.78,0.0,25.0,0.1274,87.26,46.7438,28.7372,23.1142,88.24,153.18,239.17,26.0336,14.0063,HIGH,1.25
p260,3.163714,-76.411481,sugarcane,2023-08-16,2023-08-31,2023-08_Q2,8,2,21.22,0.89,75.4,4.0,45.46,0.881,0.18,0.043,1.389,136.78,0.0,95.42,0.494,50.6,71.7335,25.5139,26.5384,132.42,132.42,269.51,39.2571,20.7034,NOT_SUITABLE,1.25
p260,3.163714,-76.411481,sugarcane,2023-09-01,2023-09-15,2023-09_Q1,9,1,21.88,0.59,25.13,5.0,44.08,0.304,0.231,-0.967,1.398,136.78,0.0,100.53,0.5326,46.74,36.6928,12.6704,26.9247,64.94,64.94,272.51,43.0584,22.2621,HIGH,1.5
p260,3.163714,-76.411481,sugarcane,2023-09-16,2023-09-30,2023-09_Q2,9,2,21.84,0.49,27.05,5.0,44.08,-1.461,-0.961,-1.431,0.86,136.78,0.0,52.18,0.2827,71.73,0.0,0.0,25.3191,0.0,0.0,255.39,54.9941,28.0576,MEDIUM,1.5
p260,3.163714,-76.411481,sugarcane,2023-10-01,2023-10-15,2023-10_Q1,10,1,21.24,0.44,112.98,7.0,40.87,-1.116,-1.043,-1.509,0.87,136.78,27.99,140.03,0.6331,36.69,0.0,1.9813,25.3611,0.0,10.04,255.39,62.913,33.5762,MEDIUM,1.74
p260,3.163714,-76.411481,sugarcane,2023-10-16,2023-10-31,2023-10_Q2,10,2,20.54,0.94,125.34,7.0,40.87,0.151,-0.482,-0.99,-0.011,136.78,68.63,238.32,1.0,0.0,0.0,16.1908,25.4047,0.0,82.09,255.39,57.7264,33.6473,MEDIUM,1.74
p260,3.163714,-76.411481,sugarcane,2023-11-01,2023-11-15,2023-11_Q1,11,1,21.33,1.1,82.05,4.0,40.06,-0.496,-0.719,-0.779,-0.211,136.78,68.1,207.39,1.0,0.0,0.0,17.14,25.2592,0.0,85.99,255.39,42.0427,33.7206,MEDIUM,1.9
p260,3.163714,-76.411481,sugarcane,2023-11-16,2023-11-30,2023-11_Q2,11,2,20.81,0.98,71.54,5.0,40.06,-1.301,-1.204,-0.991,-0.472,136.78,57.5,153.59,1.0,0.0,0.0,27.6093,25.1069,0.0,137.09,255.39,28.7372,34.2603,MEDIUM,1.9
p260,3.163714,-76.411481,sugarcane,2023-12-01,2023-12-15,2023-12_Q1,12,1,21.78,0.5,38.24,4.0,42.3,-0.81,-1.263,-0.858,-0.537,136.78,9.6,109.78,1.0,0.0,5.8655,41.548,25.2338,10.04,207.57,255.39,25.5139,34.8131,HIGH,1.99
p260,3.163714,-76.411481,sugarcane,2023-12-16,2023-12-31,2023-12_Q2,12,2,20.83,0.72,116.51,7.0,42.3,0.083,-0.73,-0.882,-0.4,136.78,40.58,154.75,1.0,0.0,48.109,50.8141,25.3434,82.09,255.39,255.39,12.6704,35.1574,NOT_SUITABLE,1.99
p260,3.163714,-76.411481,sugarcane,2024-01-01,2024-01-15,2024-01_Q1,1,1,20.87,0.51,35.01,1.0,42.65,-0.572,-0.866,-1.102,-0.589,136.78,0.0,151.52,0.9413,5.87,46.8104,49.0412,27.4491,75.95,245.35,277.5,0.0,33.5182,HIGH,1.84
p260,3.163714,-76.411481,sugarcane,2024-01-16,2024-01-31,2024-01_Q2,1,2,21.87,0.52,12.96,1.0,42.65,-1.643,-1.374,-1.117,-0.83,136.78,0.0,47.97,0.5189,48.11,35.6613,34.7811,28.6061,55.0,173.3,290.31,1.9813,31.2954,HIGH,1.84
p260,3.163714,-76.411481,sugarcane,2024-02-01,2024-02-15,2024-02_Q1,2,1,21.59,0.89,73.34,5.0,38.88,-0.796,-1.362,-1.371,-0.984,136.78,0.0,86.3,0.5319,46.81,73.1622,33.2559,35.042,121.58,169.4,358.47,16.1908,29.6123,NOT_SUITABLE,1.53
p260,3.163714,-76.411481,sugarcane,2024-02-16,2024-02-29,2024-02_Q2,2,2,21.22,1.07,25.88,3.0,38.88,-0.984,-1.632,-1.633,-1.175,136.78,0.0,99.22,0.6434,35.66,66.5581,22.7205,36.375,118.3,118.3,375.21,17.14,23.1142,NOT_SUITABLE,1.53
p260,3.163714,-76.411481,sugarcane,2024-03-01,2024-03-15,2024-03_Q1,3,1,22.03,0.8,18.72,2.0,45.4,-1.661,-1.63,-1.787,-1.717,136.78,0.0,44.6,0.2684,73.16,27.8225,9.33,37.3483,47.82,47.82,384.06,27.6093,26.5384,HIGH,1.18
p260,3.163714,-76.411481,sugarcane,2024-03-16,2024-03-31,2024-03_Q2,3,2,21.69,0.91,40.72,4.0,45.4,-1.685,-1.687,-1.765,-1.757,136.78,0.0,59.44,0.3344,66.56,0.0,0.0,37.671,0.0,0.0,386.42,41.548,26.9247,HIGH,1.18
p260,3.163714,-76.411481,sugarcane,2024-04-01,2024-04-15,2024-04_Q1,4,1,21.9,0.76,85.21,8.0,42.91,-1.689,-1.694,-1.846,-1.838,136.78,1.89,125.93,0.7218,27.82,0.0,6.2957,37.7271,0.0,32.15,386.42,50.8141,25.3191,HIGH,0.77
p260,3.163714,-76.411481,sugarcane,2024-04-16,2024-04-30,2024-04_Q2,4,2,21.21,0.84,173.65,12.0,42.91,0.695,-1.481,-1.858,-1.784,136.78,92.57,258.86,1.0,0.0,0.0,22.6504,37.7742,0.0,117.01,386.42,49.0412,25.3611,HIGH,0.77
p260,3.163714,-76.411481,sugarcane,2024-05-01,2024-05-15,2024-05_Q1,5,1,21.6,0.57,95.9,7.0,45.75,1.04,-1.653,-1.675,-1.728,136.78,100.1,269.55,1.0,0.0,0.0,36.8134,38.4736,0.0,189.07,386.42,34.7811,25.4047,HIGH,0.43
p260,3.163714,-76.411481,sugarcane,2024-05-16,2024-05-31,2024-05_Q2,5,2,22.0,0.58,59.49,10.0,45.75,-0.566,-1.305,-1.725,-1.734,136.78,71.31,155.39,1.0,0.0,0.0,50.2926,39.1845,0.0,256.91,386.42,33.2559,25.2592,NOT_SUITABLE,0.43
p260,3.163714,-76.411481,sugarcane,2024-06-01,2024-06-15,2024-06_Q1,6,1,21.66,0.9,69.72,10.0,41.91,-0.388,-0.734,-1.648,-1.619,136.78,60.02,129.21,1.0,0.0,18.9079,65.1852,40.4078,32.15,336.24,396.76,22.7205,25.1069,NOT_SUITABLE,0.18
p260,3.163714,-76.411481,sugarcane,2024-06-16,2024-06-30,2024-06_Q2,6,2,20.82,0.6,48.03,5.0,41.91,0.433,-0.162,-1.516,-1.592,136.78,26.88,117.75,1.0,0.0,65.8242,74.2173,40.5811,117.01,386.42,396.76,9.33,25.2338,NOT_SUITABLE,0.18
p260,3.163714,-76.411481,sugarcane,2024-07-01,2024-07-15,2024-07_Q1,7,1,21.21,0.82,29.84,3.0,45.88,0.504,0.314,-1.332,-1.7,136.78,0.0,77.87,0.8109,18.91,90.0445,68.9798,37.8109,156.92,354.27,364.61,0.0,25.3434,NOT_SUITABLE,0.06
p260,3.163714,-76.411481,sugarcane,2024-07-16,2024-07-31,2024-07_Q2,7,2,22.41,0.84,4.03,1.0,45.88,-1.084,-0.708,-1.359,-1.682,136.78,0.0,33.87,0.3418,65.82,81.8657,53.2025,34.069,139.9,269.41,324.07,6.2957,27.4491,NOT_SUITABLE,0.06
p260,3.163714,-76.411481,sugarcane,2024-08-01,2024-08-15,2024-08_Q1,8,1,21.37,0.53,13.32,1.0,44.01,-1.283,-0.704,-1.409,-1.681,136.78,0.0,17.35,0.0996,90.04,85.8034,40.2111,26.98,147.17,197.35,252.0,22.6504,28.6061,NOT_SUITABLE,-0.04
p260,3.163714,-76.411481,sugarcane,2024-08-16,2024-08-31,2024-08_Q2,8,2,21.54,0.39,17.67,10.0,44.01,-0.984,-0.575,-1.288,-1.769,136.78,0.0,30.99,0.1813,81.87,75.2923,27.2466,20.0824,129.51,129.51,184.16,36.8134,35.042,NOT_SUITABLE,-0.04
p260,3.163714,-76.411481,sugarcane,2024-09-01,2024-09-15,2024-09_Q1,9,1,22.09,0.54,6.68,3.0,44.28,-1.368,-1.549,-1.538,-1.726,136.78,0.0,24.35,0.142,85.8,29.9042,12.9841,11.5193,50.18,60.51,104.83,50.2926,36.375,MEDIUM,-0.12
p260,3.163714,-76.411481,sugarcane,2024-09-16,2024-09-30,2024-09_Q2,9,2,21.72,1.24,35.82,5.0,44.28,-1.576,-1.732,-1.539,-1.771,136.78,0.0,42.5,0.2471,75.29,0.0,2.2614,6.0487,0.0,10.34,54.65,65.1852,37.3483,LOW,-0.12
p260,3.163714,-76.411481,sugarcane,2024-10-01,2024-10-15,2024-10_Q1,10,1,20.94,0.61,148.15,10.0,42.17,-0.133,-1.442,-1.018,-1.687,136.78,66.35,183.97,0.701,29.9,0.0,2.2931,6.0481,0.0,10.34,54.65,74.2173,37.671,LOW,-0.19
p260,3.163714,-76.411481,sugarcane,2024-10-16,2024-10-31,2024-10_Q2,10,2,21.43,0.72,81.4,4.0,42.17,-0.062,-1.7,-1.624,-1.774,136.78,66.06,229.55,1.0,0.0,0.0,12.2867,6.0454,0.0,54.65,54.65,68.9798,37.7271,LOW,-0.19
p260,3.163714,-76.411481,sugarcane,2024-11-01,2024-11-15,2024-11_Q1,11,1,19.74,0.46,58.51,4.0,35.87,-1.538,-1.627,-1.753,-1.653,136.78,54.8,139.91,1.0,0.0,7.0406,12.3301,5.9289,10.34,54.65,54.65,53.2025,37.7742,LOW,-0.29
p260,3.163714,-76.411481,sugarcane,2024-11-16,2024-11-30,2024-11_Q2,11,2,20.36,0.77,45.27,1.0,35.87,-1.646,-1.6,-1.829,-1.736,136.78,30.01,103.78,1.0,0.0,6.7238,12.373,5.817,10.34,54.65,54.65,40.2111,38.4736,LOW,-0.29
p260,3.163714,-76.411481,sugarcane,2024-12-01,2024-12-15,2024-12_Q1,12,1,20.54,0.67,36.39,4.0,39.17,-1.103,-1.649,-1.831,-1.761,136.78,0.0,81.66,0.9296,7.04,0.0,9.9818,4.6789,0.0,44.32,44.32,27.2466,39.1845,LOW,-0.43
p260,3.163714,-76.411481,sugarcane,2024-12-16,2024-12-31,2024-12_Q2,12,2,20.62,0.8,106.59,8.0,39.17,-0.066,-1.93,-1.824,-1.901,136.78,29.62,142.98,0.9328,6.72,29.2962,9.9252,4.6422,44.32,44.32,44.32,12.9841,40.4078,MEDIUM,-0.43
p260,3.163714,-76.411481,sugarcane,2025-01-01,2025-01-15,2025-01_Q1,1,1,20.25,0.6,55.85,3.0,38.24,-0.271,-1.423,-1.658,-1.971,136.78,9.99,162.44,1.0,0.0,30.7744,9.7847,4.5597,44.32,44.32,44.32,2.2614,40.5811,HIGH,-0.46
p260,3.163714,-76.411481,sugarcane,2025-01-16,2025-01-31,2025-01_Q2,1,2,20.44,0.75,21.49,6.0,38.24,-0.8,-1.432,-1.589,-1.753,136.78,0.0,77.34,0.707,29.3,0.0,0.0,8.5235,0.0,0.0,84.29,2.2931,37.8109,LOW,-0.46
p260,3.163714,-76.411481,sugarcane,2025-02-01,2025-02-15,2025-02_Q1,2,1,20.17,0.52,174.19,10.0,34.25,1.212,0.027,-1.242,-1.724,136.78,105.98,195.68,0.6923,30.77,0.0,0.0,8.7349,0.0,0.0,87.94,12.2867,34.069,LOW,-0.22
p260,3.163714,-76.411481,sugarcane,2025-02-16,2025-02-28,2025-02_Q2,2,2,20.27,0.68,64.4,4.0,34.25,0.872,0.046,-1.151,-1.567,136.78,101.86,238.59,1.0,0.0,0.0,0.0,14.6862,0.0,0.0,150.46,12.3301,26.98,LOW,-0.22
p260,3.163714,-76.411481,sugarcane,2025-03-01,2025-03-15,2025-03_Q1,3,1,19.97,0.33,139.42,8.0,39.25,0.07,0.598,-0.569,-1.197,136.78,136.78,203.82,1.0,0.0,0.0,0.0,21.4731,0.0,0.0,220.77,12.373,20.0824,MEDIUM,-0.08
p260,3.163714,-76.411481,sugarcane,2025-03-16,2025-03-31,2025-03_Q2,3,2,20.98,0.92,109.12,7.0,39.25,0.689,0.401,-0.45,-0.948,136.78,136.78,248.54,1.0,0.0,0.0,0.0,21.3998,0.0,0.0,220.77,9.9818,11.5193,MEDIUM,-0.08
p260,3.163714,-76.411481,sugarcane,2025-04-01,2025-04-15,2025-04_Q1,4,1,21.0,0.71,124.61,9.0,40.32,0.387,0.818,-0.614,-0.803,136.78,136.78,233.73,1.0,0.0,0.0,0.0,21.4421,0.0,0.0,220.77,9.9252,6.0487,MEDIUM,0.02
p260,3.163714,-76.411481,sugarcane,2025-04-16,2025-04-30,2025-04_Q2,4,2,20.92,0.82,148.3,8.0,40.32,1.336,1.338,-0.382,-0.923,136.78,136.78,272.91,1.0,0.0,0.0,15.9125,21.482,0.0,84.29,220.77,9.7847,6.0481,MEDIUM,0.02
p260,3.163714,-76.411481,sugarcane,2025-05-01,2025-05-15,2025-05_Q1,5,1,21.05,0.94,97.58,12.0,42.86,0.737,0.816,0.242,-0.856,136.78,136.78,245.88,1.0,0.0,0.0,16.6484,21.6625,0.0,87.94,220.77,0.0,6.0454,MEDIUM,-0.04
p260,3.163714,-76.411481,sugarcane,2025-05-16,2025-05-31,2025-05_Q2,5,2,21.29,0.97,75.64,9.0,42.86,-0.044,0.854,0.795,-0.767,136.78,124.63,173.22,1.0,0.0,0.0,28.568,21.8549,0.0,150.46,220.77,0.0,5.9289,MEDIUM,-0.04
p260,3.163714,-76.411481,sugarcane,2025-06-01,2025-06-15,2025-06_Q1,6,1,20.92,0.83,71.15,8.0,41.17,0.133,0.362,0.869,-0.832,136.78,111.39,146.79,1.0,0.0,0.0,42.0579,21.9977,0.0,220.77,220.77,0.0,5.817,HIGH,-0.02
p260,3.163714,-76.411481,sugarcane,2025-06-16,2025-06-30,2025-06_Q2,6,2,21.22,0.81,41.99,5.0,41.17,0.376,0.38,0.704,-0.815,136.78,68.92,113.14,1.0,0.0,45.4256,42.1733,22.14,84.29,220.77,220.77,0.0,4.6789,HIGH,-0.02
p260,3.163714,-76.411481,sugarcane,2025-07-01,2025-07-15,2025-07_Q1,7,1,21.55,0.49,24.34,7.0,45.18,0.235,0.214,0.804,-0.81,136.78,0.51,66.33,1.0,0.0,49.1726,43.2384,22.415,87.94,220.77,220.77,0.0,4.6422,HIGH,-0.11
p260,3.163714,-76.411481,sugarcane,2025-07-16,2025-07-31,2025-07_Q2,7,2,21.77,0.49,8.01,1.0,45.18,-1.089,-0.477,0.783,-0.838,136.78,0.0,32.35,0.5457,45.43,38.4108,27.4069,14.0318,66.16,136.47,136.47,0.0,4.5597,HIGH,-0.11
p260,3.163714,-76.411481,sugarcane,2025-08-01,2025-08-15,2025-08_Q1,8,1,20.83,0.8,82.38,6.0,41.78,0.831,0.323,0.583,-0.588,136.78,0.0,90.39,0.5083,49.17,78.6577,27.0579,13.8239,132.83,132.83,132.83,15.9125,8.5235,NOT_SUITABLE,-0.26
p260,3.163714,-76.411481,sugarcane,2025-08-16,2025-08-31,2025-08_Q2,8,2,21.09,0.74,23.71,1.0,41.78,1.306,0.376,0.691,-0.549,136.78,0.0,106.09,0.6159,38.41,42.4423,14.5423,7.4105,70.31,70.31,70.31,16.6484,8.7349,HIGH,-0.26
p260,3.163714,-76.411481,sugarcane,2025-09-01,2025-09-15,2025-09_Q1,9,1,21.32,0.43,12.33,1.0,39.86,-1.062,-0.636,-0.032,-0.621,136.78,0.0,36.04,0.2134,78.66,0.0,0.0,0.0,0.0,0.0,0.0,28.568,14.6862,LOW,-0.43
p260,3.163714,-76.411481,sugarcane,2025-09-16,2025-09-30,2025-09_Q2,9,2,20.47,0.93,123.51,4.0,39.86,0.277,0.155,0.448,-0.363,136.78,40.49,135.84,0.5756,42.44,0.0,0.0,0.0,0.0,0.0,0.0,42.0579,21.4731,LOW,-0.43
p260,3.163714,-76.411481,sugarcane,2025-10-01,2025-10-15,2025-10_Q1,10,1,19.91,0.63,101.8,9.0,38.18,1.141,0.383,0.475,-0.489,136.78,62.44,225.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1733,21.3998,LOW,-0.57
p260,3.163714,-76.411481,sugarcane,2025-10-16,2025-10-31,2025-10_Q2,10,2,20.61,0.42,168.83,6.0,38.18,0.742,1.093,0.482,0.036,136.78,136.78,270.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2384,21.4421,LOW,-0.57
p260,3.163714,-76.411481,sugarcane,2025-11-01,2025-11-15,2025-11_Q1,11,1,20.62,0.46,78.84,4.0,37.67,0.117,0.063,0.094,0.167,136.78,136.65,247.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4069,21.482,LOW,-0.61
p260,3.163714,-76.411481,sugarcane,2025-11-16,2025-11-30,2025-11_Q2,11,2,20.37,0.61,155.77,12.0,37.67,0.019,0.556,0.581,0.554,136.78,136.78,234.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0579,21.6625,LOW,-0.61
p260,3.163714,-76.411481,sugarcane,2025-12-01,2025-12-15,2025-12_Q1,12,1,20.04,0.7,41.84,1.0,37.12,0.81,0.807,0.472,0.624,136.78,100.78,197.61,1.0,0.0,0.0,0.0,3.4453,0.0,0.0,34.74,14.5423,21.8549,LOW,-0.6
p260,3.163714,-76.411481,sugarcane,2025-12-16,2025-12-31,2025-12_Q2,12,2,20.14,0.7,52.39,1.0,37.12,-1.087,0.352,0.225,0.559,136.78,75.17,94.23,1.0,0.0,0.0,0.0,12.3907,0.0,0.0,126.65,0.0,21.9977,LOW,-0.6
p260,3.163714,-76.411481,sugarcane,2026-01-01,2026-01-15,2026-01_Q1,1,1,20.29,0.49,167.57,9.0,38.32,1.125,0.833,0.798,0.92,136.78,136.78,219.96,1.0,0.0,0.0,0.0,19.898,0.0,0.0,207.03,0.0,22.14,MEDIUM,-0.39
p260,3.163714,-76.411481,sugarcane,2026-01-16,2026-01-31,2026-01_Q2,1,2,20.44,0.69,30.72,3.0,38.32,1.435,0.478,0.87,0.887,136.78,86.99,198.29,1.0,0.0,0.0,0.0,27.3408,0.0,0.0,289.39,0.0,22.415,MEDIUM,-0.39
p260,3.163714,-76.411481,sugarcane,2026-02-01,2026-02-15,2026-02_Q1,2,1,20.36,0.54,89.56,6.0,35.39,0.02,1.088,0.692,0.71,136.78,102.28,120.28,1.0,0.0,0.0,0.0,35.0401,0.0,0.0,379.43,0.0,14.0318,HIGH,-0.21
p260,3.163714,-76.411481,sugarcane,2026-02-16,2026-02-28,2026-02_Q2,2,2,20.68,0.71,162.25,9.0,35.39,0.981,1.323,1.032,1.016,136.78,136.78,251.81,1.0,0.0,0.0,0.0,40.3184,0.0,0.0,446.19,0.0,13.8239,HIGH,-0.21
p261,3.300987,-76.438006,sugarcane,2016-12-16,2016-12-31,2016-12_Q2,12,2,19.39,0.57,88.85,6.0,34.8,1.231,1.112,1.07,-0.221,143.46,12.72,139.58,0.9784,2.16,25.735,28.003,13.0295,39.26,126.84,126.84,2.806,35.1963,MEDIUM,-0.37
p261,3.300987,-76.438006,sugarcane,2017-01-01,2017-01-15,2017-01_Q1,1,1,19.65,0.71,63.46,8.0,34.62,0.564,0.575,0.932,-0.205,143.46,0.08,152.31,1.0,0.0,53.0557,27.3611,18.4789,77.51,126.84,182.95,0.6994,30.2636,NOT_SUITABLE,-0.08
p261,3.300987,-76.438006,sugarcane,2017-01-16,2017-01-31,2017-01_Q2,1,2,19.07,0.96,37.12,5.0,34.62,0.426,0.534,0.944,-0.062,143.46,0.0,100.58,0.7426,25.74,62.6643,18.4763,20.9252,87.58,87.58,210.53,0.7098,22.5549,NOT_SUITABLE,-0.08
p261,3.300987,-76.438006,sugarcane,2017-02-01,2017-02-15,2017-02_Q1,2,1,19.88,0.91,31.38,4.0,31.3,-0.386,-0.232,1.098,0.025,143.46,0.0,68.5,0.4694,53.06,32.8452,10.0325,23.6517,49.33,49.33,242.83,8.9218,21.0497,HIGH,0.08
p261,3.300987,-76.438006,sugarcane,2017-02-16,2017-02-28,2017-02_Q2,2,2,18.76,0.4,20.8,1.0,31.3,-1.102,-0.468,0.541,-0.144,143.46,0.0,52.18,0.3734,62.66,0.0,0.0,25.3192,0.0,0.0,265.03,17.4101,16.6764,MEDIUM,0.08
p261,3.300987,-76.438006,sugarcane,2017-03-01,2017-03-15,2017-03_Q1,3,1,19.55,0.59,134.58,9.0,35.51,-0.183,-0.099,0.589,0.126,143.46,54.52,155.38,0.6715,32.85,0.0,0.0,28.4552,0.0,0.0,299.78,28.8383,15.9693,MEDIUM,0.27
p261,3.300987,-76.438006,sugarcane,2017-03-16,2017-03-31,2017-03_Q2,3,2,19.4,0.62,116.8,10.0,35.51,1.379,0.013,0.629,0.334,143.46,90.75,251.38,1.0,0.0,0.0,0.0,30.8781,0.0,0.0,327.19,28.28,14.8517,HIGH,0.27
p261,3.300987,-76.438006,sugarcane,2017-04-01,2017-04-15,2017-04_Q1,4,1,20.4,0.58,93.87,6.0,38.15,0.553,0.014,0.263,0.356,143.46,97.89,210.67,1.0,0.0,0.0,10.6577,32.7058,0.0,56.11,346.04,28.003,13.776,HIGH,0.32
p261,3.300987,-76.438006,sugarcane,2017-04-16,2017-04-30,2017-04_Q2,4,2,20.31,0.69,137.84,8.0,38.15,0.884,0.477,0.96,0.841,143.46,143.46,231.71,1.0,0.0,0.0,23.1067,33.3669,0.0,122.95,352.4,27.3611,13.7268,HIGH,0.32
p261,3.300987,-76.438006,sugarcane,2017-05-01,2017-05-15,2017-05_Q1,5,1,19.48,0.63,152.7,8.0,38.2,1.684,1.559,1.355,1.145,143.46,143.46,290.54,1.0,0.0,0.0,36.1704,33.6893,0.0,193.5,352.4,18.4763,13.6756,HIGH,0.35
p261,3.300987,-76.438006,sugarcane,2017-05-16,2017-05-31,2017-05_Q2,5,2,20.53,0.32,47.4,4.0,38.2,1.029,1.475,1.423,0.903,143.46,103.17,200.1,1.0,0.0,0.0,49.3101,34.0286,0.0,265.03,352.4,10.0325,13.6182,HIGH,0.35
p261,3.300987,-76.438006,sugarcane,2017-06-01,2017-06-15,2017-06_Q1,6,1,20.24,0.87,57.78,4.0,37.35,-0.716,0.943,0.884,1.152,143.46,75.07,105.18,1.0,0.0,31.4049,55.6766,38.7737,56.11,299.78,399.75,0.0,13.5564,NOT_SUITABLE,0.32
p261,3.300987,-76.438006,sugarcane,2017-06-16,2017-06-30,2017-06_Q2,6,2,19.9,0.38,47.48,5.0,37.35,0.387,0.946,0.794,1.199,143.46,36.55,105.26,1.0,0.0,66.393,60.6942,39.114,122.95,327.19,401.37,0.0,13.163,NOT_SUITABLE,0.32
p261,3.300987,-76.438006,sugarcane,2017-07-01,2017-07-15,2017-07_Q1,7,1,20.28,0.56,0.0,0.0,40.29,0.06,0.818,0.702,1.172,143.46,0.0,47.48,0.686,31.4,75.1869,54.5422,34.1416,137.39,289.93,345.26,0.0,13.0295,NOT_SUITABLE,0.14
p261,3.300987,-76.438006,sugarcane,2017-07-16,2017-07-31,2017-07_Q2,7,2,20.68,0.83,25.69,2.0,40.29,-0.617,0.476,0.605,1.21,143.46,0.0,25.69,0.3361,66.39,78.754,43.7854,31.3833,142.08,229.45,312.75,10.6577,18.4789,NOT_SUITABLE,0.14
p261,3.300987,-76.438006,sugarcane,2017-08-01,2017-08-15,2017-08_Q1,8,1,20.39,0.52,19.65,3.0,39.26,0.247,-0.363,0.719,1.3,143.46,0.0,45.34,0.2481,75.19,60.0338,31.0923,26.9792,106.29,158.9,263.84,23.1067,20.9252,NOT_SUITABLE,-0.07
p261,3.300987,-76.438006,sugarcane,2017-08-16,2017-08-31,2017-08_Q2,8,2,20.19,0.41,18.68,3.0,39.26,-0.134,0.089,1.141,1.302,143.46,0.0,38.33,0.2125,78.75,35.8287,17.5395,20.7534,62.15,87.37,199.09,36.1704,23.6517,HIGH,-0.07
p261,3.300987,-76.438006,sugarcane,2017-09-01,2017-09-15,2017-09_Q1,9,1,20.26,0.57,52.08,4.0,37.87,0.588,0.088,0.903,1.211,143.46,0.0,70.76,0.3997,60.03,26.924,20.2957,24.4091,46.25,99.97,233.87,49.3101,25.3192,MEDIUM,-0.23
p261,3.300987,-76.438006,sugarcane,2017-09-16,2017-09-30,2017-09_Q2,9,2,20.4,0.46,59.24,5.0,37.87,0.692,-0.103,0.704,1.045,143.46,0.0,111.32,0.6417,35.83,14.8192,15.2305,21.5763,25.21,74.19,206.47,55.6766,28.4552,MEDIUM,-0.23
p261,3.300987,-76.438006,sugarcane,2017-10-01,2017-10-15,2017-10_Q1,10,1,19.86,0.69,66.3,6.0,37.29,-0.4,0.031,0.664,0.578,143.46,0.0,125.54,0.7308,26.92,3.9212,11.535,19.7209,6.36,55.33,187.62,60.6942,30.8781,MEDIUM,-0.44
p261,3.300987,-76.438006,sugarcane,2017-10-16,2017-10-31,2017-10_Q2,10,2,20.05,1.16,78.63,7.0,37.29,-0.845,-0.108,0.171,0.35,143.46,0.0,144.93,0.8518,14.82,0.0,17.6291,19.1553,0.0,83.3,181.26,54.5422,32.7058,MEDIUM,-0.44
