point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
p121,-33.152309,136.431714,wheat,2017-05-16,2017-05-31,2017-05_Q2,5,2,12.98,2.3,57.71,4,17.79,-0.178,-0.633,0.313,0.772,86.05,0.0,25.28,0.4952,50.48,47.8974,55.5379,82.0404,20.13,112.72,704.16,90.0158,85.5376,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-06-01,2017-06-15,2017-06_Q1,6,1,10.23,1.4,10.58,2,11.02,-0.336,-0.774,-0.305,0.144,86.05,0.0,33.71,0.7227,27.73,73.457,64.8932,84.52,37.28,178.28,795.62,78.0627,81.7995,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-06-16,2017-06-30,2017-06_Q2,6,2,10.14,1.17,3.59,1,11.02,-1.492,-0.666,-0.354,0.192,86.05,0.0,21.9,0.521,47.9,57.6501,75.6793,85.294,36.05,258.21,860.42,73.8514,82.6561,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-07-01,2017-07-15,2017-07_Q1,7,1,9.95,1.26,0.0,0,11.95,-1.074,-1.068,-0.464,-0.167,86.05,0.0,13.47,0.2654,73.46,46.8524,77.6755,85.3901,37.77,342.3,920.36,59.7617,77.9259,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-07-16,2017-07-31,2017-07_Q2,7,2,10.78,2.06,41.27,2,11.95,-0.284,-1.416,-0.843,0.148,86.05,0.0,26.48,0.4235,57.65,57.4595,84.9339,86.7182,56.54,438.93,980.28,58.3342,74.8421,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-08-01,2017-08-15,2017-08_Q1,8,1,11.0,2.59,59.12,4,12.92,0.141,-1.594,-1.332,0.227,86.05,0.0,42.85,0.5315,46.85,72.0077,88.7126,88.3622,103.23,530.9,1015.67,52.6624,75.7825,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-08-16,2017-08-31,2017-08_Q2,8,2,9.79,1.65,0.0,0,12.92,0.242,-1.06,-1.23,0.269,86.05,0.0,41.86,0.4254,57.46,91.8786,90.248,90.1773,165.62,591.45,1046.12,49.426,74.0386,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-09-01,2017-09-15,2017-09_Q1,9,1,12.07,3.09,26.54,3,21.39,1.53,0.031,-1.032,0.591,86.05,0.0,40.13,0.2799,72.01,92.8933,92.6089,91.1257,201.3,617.34,1019.77,55.5379,67.7432,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-09-16,2017-09-30,2017-09_Q2,9,2,15.01,3.29,7.81,1,21.39,-0.634,-0.724,-0.929,0.048,86.05,0.0,14.64,0.0812,91.88,91.0299,90.2079,89.716,216.77,602.21,969.74,64.8932,68.6602,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-10-01,2017-10-15,2017-10_Q1,10,1,16.03,3.04,22.35,2,34.68,-0.512,-0.036,-0.604,0.193,86.05,0.0,15.4,0.0711,92.89,94.958,90.7259,90.3872,226.38,578.06,900.41,75.6793,70.5327,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-10-16,2017-10-31,2017-10_Q2,10,2,17.63,4.11,25.13,2,34.68,-0.473,-0.385,-1.007,-0.006,86.05,0.0,21.36,0.0897,91.03,88.2219,88.221,89.6528,209.06,541.35,834.13,77.6755,72.5844,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-11-01,2017-11-15,2017-11_Q1,11,1,19.41,4.96,21.26,1,49.14,-1.297,-0.779,-1.158,-0.067,86.05,0.0,12.02,0.0504,94.96,89.6699,87.9816,87.1269,189.67,484.77,718.71,84.9339,77.4657,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-11-16,2017-11-30,2017-11_Q2,11,2,21.14,4.26,30.52,2,49.14,-0.353,-0.97,-1.084,-0.097,86.05,0.0,27.91,0.1178,88.22,91.6359,90.0855,86.7268,176.39,454.68,643.14,88.7126,79.7056,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-12-01,2017-12-15,2017-12_Q1,12,1,18.54,4.84,2.97,1,54.2,-0.35,-1.198,-0.906,-0.509,86.05,0.0,21.85,0.1033,89.67,86.5303,88.9407,83.2608,162.02,402.43,547.39,90.248,82.0404,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2017-12-16,2017-12-31,2017-12_Q2,12,2,22.84,3.93,13.87,5,54.2,0.288,-0.661,-0.769,-0.436,86.05,0.0,16.1,0.0836,91.64,84.6506,88.9213,80.9413,155.91,367.53,476.76,92.6089,84.52,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-01-01,2018-01-15,2018-01_Q1,1,1,21.95,3.94,14.6,1,68.59,0.873,-0.692,-0.58,-0.4,86.05,0.0,25.22,0.1347,86.53,87.4208,89.7861,79.1252,133.09,322.35,410.66,90.2079,85.294,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-01-16,2018-01-31,2018-01_Q2,1,2,26.08,5.43,0.0,0,68.59,-0.176,-0.105,-0.569,-0.709,86.05,0.0,28.27,0.1535,84.65,95.572,92.4265,76.9099,122.38,292.77,356.97,90.7259,85.3901,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-02-01,2018-02-15,2018-02_Q1,2,1,24.58,4.91,0.0,0,55.8,-0.239,0.028,-0.556,-0.892,86.05,0.0,19.15,0.1258,87.42,94.9822,85.4075,66.7058,107.33,233.94,295.12,88.221,86.7182,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-02-16,2018-02-28,2018-02_Q2,2,2,22.13,3.06,10.22,1,55.8,-0.9,-0.272,-0.796,-0.938,86.05,0.0,5.67,0.0443,95.57,88.2778,79.5698,62.5497,89.24,188.47,269.49,87.9816,88.3622,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-03-01,2018-03-15,2018-03_Q1,3,1,21.28,3.33,0.0,0,45.93,-1.178,-0.349,-1.013,-1.028,86.05,0.0,5.67,0.0502,94.98,87.3649,70.7227,63.0632,81.94,144.96,289.27,90.0855,90.1773,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-03-16,2018-03-31,2018-03_Q2,3,2,19.64,3.13,12.73,2,45.93,-0.332,-0.752,-0.705,-0.9,86.05,0.0,11.85,0.1172,88.28,92.6162,62.1696,66.3993,81.15,109.24,322.8,88.9407,91.1257,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-04-01,2018-04-15,2018-04_Q1,4,1,20.24,4.36,5.15,2,38.16,-0.384,-0.956,-0.907,-0.934,86.05,0.0,11.85,0.1264,87.36,66.5545,55.2009,69.7297,44.67,88.31,405.64,88.9213,89.716,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-04-16,2018-04-30,2018-04_Q2,4,2,19.23,3.22,7.69,1,38.16,-1.682,-1.239,-0.989,-1.103,86.05,0.0,6.47,0.0738,92.62,37.5371,43.5584,70.755,18.07,64.19,463.46,89.7861,90.3872,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-05-01,2018-05-15,2018-05_Q1,5,1,13.59,2.16,28.27,4,17.85,0.033,-0.738,-0.746,-1.001,86.05,0.0,22.45,0.3345,66.55,41.648,36.3068,73.2047,18.35,61.18,542.41,92.4265,89.6528,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-05-16,2018-05-31,2018-05_Q2,5,2,12.3,2.13,14.91,1,17.85,0.396,-0.954,-0.965,-1.059,86.05,0.0,30.07,0.6246,37.54,25.0639,41.7678,74.2506,10.01,81.02,601.98,85.4075,87.1269,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-06-01,2018-06-15,2018-06_Q1,6,1,11.6,1.01,29.46,3,10.98,-0.791,-0.875,-0.918,-1.007,86.05,0.0,25.71,0.5835,41.65,51.8203,56.8758,77.2724,25.29,144.31,707.08,79.5698,86.7268,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-06-16,2018-06-30,2018-06_Q2,6,2,8.73,1.06,15.15,2,10.98,-0.715,-1.372,-1.086,-1.022,86.05,0.0,29.93,0.7494,25.06,60.9055,68.7932,80.3077,36.11,213.57,801.64,70.7227,83.2608,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-07-01,2018-07-15,2018-07_Q1,7,1,9.65,2.13,14.08,2,11.82,-0.435,-1.188,-1.148,-0.987,86.05,0.0,23.51,0.4818,51.82,23.1899,75.2409,82.2222,17.54,317.32,885.09,62.1696,80.9413,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-07-16,2018-07-31,2018-07_Q2,7,2,10.95,1.91,24.61,1,11.82,-0.697,-0.815,-1.499,-1.143,86.05,0.0,23.18,0.3909,60.91,36.833,78.6504,83.4911,34.9,399.26,949.06,55.2009,79.1252,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-08-01,2018-08-15,2018-08_Q1,8,1,10.31,1.9,37.35,3,13.61,0.775,-0.671,-0.863,-0.956,86.05,0.0,58.11,0.7681,23.19,78.4965,84.0665,87.2289,101.48,481.23,1007.65,43.5584,76.9099,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-08-16,2018-08-31,2018-08_Q2,8,2,11.13,2.91,20.93,5,13.61,1.086,-0.017,-0.747,-1.039,86.05,0.0,59.85,0.6317,36.83,91.1447,84.4671,89.0212,142.55,520.95,1036.34,36.3068,66.7058,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-09-01,2018-09-15,2018-09_Q1,9,1,11.32,2.85,11.15,1,18.0,0.798,0.462,-0.634,-0.944,86.05,0.0,27.8,0.215,78.5,91.4625,85.098,88.9663,198.3,562.77,1010.88,41.7678,62.5497,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-09-16,2018-09-30,2018-09_Q2,9,2,13.12,2.39,0.0,0,18.0,-0.227,-0.043,-0.806,-0.833,86.05,0.0,13.85,0.0886,91.14,86.4791,85.5051,88.9291,221.81,588.07,985.13,56.8758,63.0632,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-10-01,2018-10-15,2018-10_Q1,10,1,17.0,3.93,22.2,4,36.68,-0.322,0.212,-0.424,-0.863,86.05,0.0,18.51,0.0854,91.46,80.1635,86.7194,88.8006,181.45,567.76,891.94,68.7932,66.3993,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-10-16,2018-10-31,2018-10_Q2,10,2,17.8,3.98,11.11,1,36.68,0.008,0.381,-0.175,-0.615,86.05,0.0,34.68,0.1352,86.48,76.8124,87.3974,88.4601,156.59,549.8,817.46,75.2409,69.7297,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-11-01,2018-11-15,2018-11_Q1,11,1,18.76,4.03,24.86,5,39.38,0.571,0.213,-0.058,-0.017,86.05,0.0,44.9,0.1984,80.16,83.8927,90.3354,90.0094,183.02,526.42,753.91,78.6504,70.755,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-11-16,2018-11-30,2018-11_Q2,11,2,16.79,4.09,9.54,3,39.38,1.127,0.343,0.158,0.058,86.05,0.0,47.27,0.2319,76.81,92.1991,94.1523,88.9636,209.67,515.38,682.87,84.0665,73.2047,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-12-01,2018-12-15,2018-12_Q1,12,1,21.11,4.79,36.14,4,61.91,0.478,0.122,0.192,0.053,86.05,0.0,35.14,0.1611,83.89,96.7127,94.3528,86.0386,203.29,448.11,570.89,84.4671,74.2506,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2018-12-16,2018-12-31,2018-12_Q2,12,2,23.67,4.48,9.22,2,61.91,-0.411,0.141,0.133,-0.358,86.05,0.0,17.74,0.078,92.2,92.7859,94.5358,81.4833,183.54,397.06,473.2,85.098,77.2724,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-01-01,2019-01-15,2019-01_Q1,1,1,24.34,4.85,0.0,0,74.13,-1.374,-0.011,0.022,-0.528,86.05,0.0,6.91,0.0329,96.71,90.7566,92.697,74.4724,140.11,324.18,376.33,85.5051,80.3077,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-01-16,2019-01-31,2019-01_Q2,1,2,25.96,5.08,13.05,5,74.13,-1.359,-0.104,-0.093,-0.623,86.05,0.0,14.27,0.0721,92.79,100.0,90.7262,71.746,122.18,267.67,321.91,86.7194,82.2222,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-02-01,2019-02-15,2019-02_Q1,2,1,21.02,3.94,13.17,1,54.07,-0.692,-0.642,-0.382,-0.597,86.05,0.0,14.27,0.0924,90.76,94.8888,89.2641,66.755,104.71,227.49,285.69,87.3974,83.4911,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-02-16,2019-02-28,2019-02_Q2,2,2,24.82,4.19,0.0,0,54.07,-1.051,-1.29,-0.581,-0.666,86.05,0.0,0.0,0.0,100.0,91.3218,76.0644,61.9992,91.34,167.49,257.73,90.3354,87.2289,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-03-01,2019-03-15,2019-03_Q1,3,1,21.91,4.42,7.23,2,46.25,-0.978,-1.593,-0.696,-0.695,86.05,0.0,5.64,0.0511,94.89,93.3759,65.1015,67.0034,79.36,122.78,309.32,94.1523,89.0212,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-03-16,2019-03-31,2019-03_Q2,3,2,19.18,3.43,6.5,3,46.25,-0.559,-1.405,-0.651,-0.839,86.05,0.0,8.68,0.0868,91.32,74.3502,47.3755,61.794,54.15,76.15,311.88,94.3528,88.9663,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-04-01,2019-04-15,2019-04_Q1,4,1,18.82,3.41,0.0,0,32.44,-0.444,-1.128,-0.652,-0.713,86.05,0.0,5.63,0.0662,93.38,72.961,33.5155,67.7749,43.42,52.16,415.48,94.5358,88.9291,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-04-16,2019-04-30,2019-04_Q2,4,2,17.02,4.44,13.58,2,32.44,-0.139,-0.844,-0.677,-0.568,86.05,0.0,18.68,0.2565,74.35,46.4671,35.3029,72.6904,22.0,54.24,505.91,92.697,88.8006,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-05-01,2019-05-15,2019-05_Q1,5,1,11.98,1.34,29.69,1,17.24,0.03,-0.719,-1.152,-0.736,86.05,0.0,16.09,0.2704,72.96,0.0,33.6216,74.6687,0.0,58.21,580.81,90.7262,88.4601,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-05-16,2019-05-31,2019-05_Q2,5,2,13.38,2.82,23.9,2,17.24,0.479,-0.284,-1.229,-0.58,86.05,4.19,29.53,0.5353,46.47,0.0,46.1585,79.2806,0.0,90.24,669.41,89.2641,90.0094,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-06-01,2019-06-15,2019-06_Q1,6,1,10.76,2.19,58.38,5,10.59,1.459,0.656,-0.65,-0.187,86.05,35.32,79.42,1.0,0.0,16.8013,68.317,83.4134,8.74,186.54,796.5,76.0644,88.9636,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-06-16,2019-06-30,2019-06_Q2,6,2,9.14,2.36,0.0,0,10.59,0.568,0.444,-0.884,-0.454,86.05,13.52,49.89,1.0,0.0,49.0405,68.5311,86.059,32.25,235.73,896.07,65.1015,86.0386,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-07-01,2019-07-15,2019-07_Q1,7,1,10.33,1.82,15.34,2,12.38,-1.461,0.334,-0.7,-0.449,86.05,0.0,7.95,0.832,16.8,64.2301,79.4301,87.4364,49.47,363.33,955.26,47.3755,81.4833,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-07-16,2019-07-31,2019-07_Q2,7,2,10.84,1.53,21.38,2,12.38,-1.534,0.024,-0.561,-0.476,86.05,0.0,19.99,0.5096,49.04,65.0222,83.2832,88.014,58.0,451.67,995.87,33.5155,74.4724,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-08-01,2019-08-15,2019-08_Q1,8,1,9.82,2.15,34.73,2,11.85,-0.607,-0.178,-0.608,-0.724,86.05,0.0,27.55,0.3577,64.23,89.1062,86.4202,89.0386,128.34,522.6,1019.43,35.3029,71.746,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-08-16,2019-08-31,2019-08_Q2,8,2,9.93,2.1,8.41,1,11.85,-0.312,-0.386,-0.339,-0.778,86.05,0.0,31.2,0.3498,65.02,76.9666,89.2609,90.0899,145.49,579.17,1037.25,33.6216,66.755,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-09-01,2019-09-15,2019-09_Q1,9,1,14.44,3.77,16.77,2,22.1,-0.443,-1.303,-0.841,-0.736,86.05,0.0,15.69,0.1089,89.11,78.4871,89.4592,89.0007,185.52,609.96,982.88,46.1585,61.9992,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-09-16,2019-09-30,2019-09_Q2,9,2,13.17,3.62,14.53,2,22.1,0.848,-0.332,0.511,-0.175,86.05,0.0,43.54,0.2303,76.97,93.972,94.7063,90.9574,248.18,660.33,964.74,68.317,67.0034,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-10-01,2019-10-15,2019-10_Q1,10,1,17.93,4.38,12.79,2,40.24,0.509,-0.289,0.071,-0.265,86.05,0.0,50.85,0.2151,78.49,93.0548,93.2027,90.6576,208.75,591.94,859.76,68.5311,61.794,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-10-16,2019-10-31,2019-10_Q2,10,2,18.84,5.44,5.42,1,40.24,-1.596,-0.319,-0.426,-0.487,86.05,0.0,15.92,0.0603,93.97,94.7782,92.3688,87.9257,185.5,544.2,758.35,79.4301,67.7749,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-11-01,2019-11-15,2019-11_Q1,11,1,16.17,2.55,18.37,2,40.31,-1.008,-0.437,-0.346,-1.013,86.05,0.0,15.58,0.0695,93.05,97.5399,91.9697,85.866,215.69,496.82,670.58,83.2832,72.6904,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-11-16,2019-11-30,2019-11_Q2,11,2,19.88,5.06,6.84,2,40.31,-0.355,-0.71,-0.723,-1.484,86.05,0.0,10.22,0.0522,94.78,95.4639,91.1603,83.4613,226.66,458.08,596.39,86.4202,74.6687,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-12-01,2019-12-15,2019-12_Q1,12,1,19.8,3.92,0.0,0,70.37,-1.606,-0.937,-1.293,-1.262,86.05,0.0,5.44,0.0246,97.54,88.3204,88.2609,77.3808,167.5,372.92,469.29,89.2609,79.2806,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2019-12-16,2019-12-31,2019-12_Q2,12,2,28.52,5.28,8.24,3,70.37,-1.652,-1.576,-1.348,-1.289,86.05,0.0,10.77,0.0454,95.46,84.6364,83.7649,74.6006,132.05,304.41,389.99,89.4592,83.4134,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-01-01,2020-01-15,2020-01_Q1,1,1,22.64,4.8,6.16,1,60.2,0.21,-1.372,-1.142,-0.966,86.05,0.0,22.15,0.1168,88.32,87.7999,85.4976,71.7269,113.63,267.83,336.3,94.7063,86.059,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-01-16,2020-01-31,2020-01_Q2,1,2,21.81,5.08,37.03,5,60.2,0.398,-0.875,-0.897,-0.831,86.05,0.0,23.97,0.1536,84.64,91.124,78.3487,69.7111,99.38,214.15,297.91,93.2027,87.4364,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-02-01,2020-02-15,2020-02_Q1,2,1,21.54,2.95,28.04,1,46.83,0.343,-0.518,-0.698,-0.692,86.05,0.0,15.79,0.122,87.8,88.7285,72.1705,59.5925,91.79,173.75,251.95,92.3688,88.014,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-02-16,2020-02-29,2020-02_Q2,2,2,20.55,3.27,0.0,0,46.83,0.645,-0.352,-0.671,-0.597,86.05,0.0,9.68,0.0888,91.12,74.2201,65.2179,60.7921,72.98,138.3,258.24,91.9697,89.0386,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-03-01,2020-03-15,2020-03_Q1,3,1,19.42,3.34,12.17,1,42.87,0.534,0.31,-0.519,-0.631,86.05,0.0,11.66,0.1127,88.73,77.6331,52.3908,67.2778,62.41,96.38,327.28,91.1603,90.0899,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-03-16,2020-03-31,2020-03_Q2,3,2,19.86,3.94,9.11,3,42.87,0.666,0.653,-0.708,-0.484,86.05,0.0,25.35,0.2578,74.22,63.3767,53.7021,64.5507,41.79,85.58,348.84,88.2609,89.0007,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-04-01,2020-04-15,2020-04_Q1,4,1,16.45,2.63,15.01,2,26.63,0.816,0.334,-0.514,-0.427,86.05,0.0,17.98,0.2237,77.63,34.3628,44.0029,61.9235,19.56,68.47,388.8,83.7649,90.9574,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-04-16,2020-04-30,2020-04_Q2,4,2,15.43,2.93,35.47,4,26.63,1.532,1.0,0.047,-0.299,86.05,0.0,24.15,0.3662,63.38,49.2351,54.382,63.0482,23.53,83.76,439.53,85.4976,90.6576,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-05-01,2020-05-15,2020-05_Q1,5,1,12.01,2.04,17.81,1,14.94,1.689,1.119,0.217,-0.132,86.05,0.0,37.36,0.6564,34.36,30.8901,42.9577,69.7686,14.41,78.2,570.26,78.3487,87.9257,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-05-16,2020-05-31,2020-05_Q2,5,2,11.28,1.41,23.92,2,14.94,0.398,0.997,0.093,-0.334,86.05,0.0,24.26,0.5076,49.24,44.3991,56.3801,73.2735,20.26,119.93,666.46,72.1705,85.866,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-06-01,2020-06-15,2020-06_Q1,6,1,9.73,1.98,21.55,5,10.52,-0.018,0.938,0.919,-0.549,86.05,4.18,36.42,0.6911,30.89,66.306,76.3307,75.99,34.5,230.9,745.85,65.2179,83.4613,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-06-16,2020-06-30,2020-06_Q2,6,2,10.09,1.47,9.6,1,10.52,-1.038,0.153,0.43,-0.63,86.05,0.0,25.37,0.556,44.4,65.9574,69.0877,77.5822,39.97,263.26,806.63,52.3908,77.3808,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-07-01,2020-07-15,2020-07_Q1,7,1,9.04,1.28,7.02,1,10.03,-0.922,0.223,0.231,-0.576,86.05,0.0,13.35,0.3369,66.31,35.1384,67.8277,79.3571,29.29,320.33,870.46,53.7021,74.6006,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-07-16,2020-07-31,2020-07_Q2,7,2,9.64,1.49,14.01,3,10.03,-0.544,-0.965,0.402,-0.582,86.05,0.0,20.63,0.3404,65.96,56.0634,65.5059,79.5125,59.7,355.77,907.74,44.0029,71.7269,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-08-01,2020-08-15,2020-08_Q1,8,1,9.87,1.85,55.81,3,12.52,0.73,-0.409,0.699,-0.207,86.05,0.0,54.07,0.6486,35.14,100.0,77.4508,82.7214,167.11,492.06,952.09,54.382,69.7111,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-08-16,2020-08-31,2020-08_Q2,8,2,10.53,2.38,0.0,0,12.52,0.57,-0.616,0.524,-0.45,86.05,0.0,46.79,0.4394,56.06,76.4572,78.4307,82.7431,163.58,546.52,953.54,42.9577,59.5925,NOT_SUITABLE
p121,-33.152309,136.431714,wheat,2020-09-01,2020-09-15,2020-09_Q1,9,1,15.5,3.46,29.94,5,24.27,-1.764,-0.781,0.333,-0.229,86.05,0.0,0.0,0.0,100.0,55.8737,75.8382,80.3849,123.93,514.95,877.86,56.3801,60.7921,NOT_SUITABLE
