point_id,lat,lon,crop,period_start,period_end,label,month,biweek,mean_C,std_C,precip_total_mm,precip_rainy_days,pet_mm,spei_1m,spei_3m,spei_6m,spei_12m,AWC_mm,Storage_mm,P_acum_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_3m,future_deficit_6m,future_deficit_1m_mm,future_deficit_3m_mm,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
p061,-31.835248,118.152513,wheat,2018-10-16,2018-10-31,2018-10_Q2,10,2,17.94,3.18,11.11,1,32.01,0.652,0.825,0.656,0.466,79.9,0.0,26.54,0.1086,89.14,94.4078,96.0001,91.2725,226.05,655.46,904.83,63.381,56.1336,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2018-11-01,2018-11-15,2018-11_Q1,11,1,19.87,3.89,24.86,5,43.85,1.082,0.94,1.041,0.636,79.9,0.0,21.5,0.0885,91.15,92.8844,96.2136,91.095,229.61,600.45,802.52,73.4738,61.3765,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2018-11-16,2018-11-30,2018-11_Q2,11,2,19.65,3.69,9.54,3,43.85,0.347,0.607,0.967,0.57,79.9,0.0,13.39,0.0559,94.41,94.4327,96.0388,88.9688,236.11,557.14,704.9,82.381,65.7724,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2018-12-01,2018-12-15,2018-12_Q1,12,1,23.86,3.02,36.14,4,68.71,0.417,1.267,1.141,0.619,79.9,0.0,17.59,0.0712,92.88,99.2367,97.2141,86.0236,214.53,484.35,580.18,89.3307,71.131,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2018-12-16,2018-12-31,2018-12_Q2,12,2,24.57,3.6,9.22,2,68.71,0.413,0.851,1.016,0.319,79.9,0.0,13.92,0.0557,94.43,100.0,94.6527,80.2798,193.3,415.62,468.79,90.128,75.3414,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-01-01,2019-01-15,2019-01_Q1,1,1,25.78,2.84,0.0,0,74.78,-0.025,0.819,0.694,0.108,79.9,0.0,1.65,0.0076,99.24,97.2683,88.2049,72.2446,156.31,323.05,365.66,92.6617,79.5526,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-01-16,2019-01-31,2019-01_Q2,1,2,25.25,3.96,13.05,5,74.78,-0.56,-0.078,0.644,0.111,79.9,0.0,0.0,0.0,100.0,93.3768,80.8118,61.6162,127.73,249.37,275.49,94.2323,83.3098,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-02-01,2019-02-15,2019-02_Q1,2,1,24.95,3.01,13.17,1,64.54,-0.768,-0.249,0.386,0.019,79.9,0.0,4.39,0.0273,97.27,93.5393,78.6596,55.2463,113.51,202.06,234.78,96.0001,86.8104,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-02-16,2019-02-28,2019-02_Q2,2,2,26.33,2.48,0.0,0,64.54,-0.823,-0.235,0.127,-0.015,79.9,0.0,9.06,0.0662,93.38,86.772,69.6386,48.4121,94.59,147.76,200.07,96.2136,89.6378,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-03-01,2019-03-15,2019-03_Q1,3,1,24.23,1.96,7.23,2,56.08,-0.959,-0.93,0.07,0.136,79.9,0.0,7.84,0.0646,93.54,63.2189,54.3838,53.7251,53.23,95.83,249.27,96.0388,92.53,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-03-16,2019-03-31,2019-03_Q2,3,2,22.62,3.89,6.5,3,56.08,-0.997,-1.102,-0.213,0.097,79.9,0.0,14.42,0.1323,86.77,43.0809,36.7068,57.2619,27.04,53.17,291.45,97.2141,93.079,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-04-01,2019-04-15,2019-04_Q1,4,1,20.37,2.93,0.0,0,30.78,0.536,-0.76,-0.001,0.253,79.9,0.0,30.97,0.3678,63.22,68.8124,30.4556,67.5913,35.32,42.6,412.55,94.6527,93.4071,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-04-16,2019-04-30,2019-04_Q2,4,2,16.03,2.83,13.58,2,30.78,0.667,-0.783,-0.25,0.286,79.9,0.0,35.73,0.5692,43.08,64.6721,18.8575,70.6315,26.12,26.12,487.98,88.2049,92.1741,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-05-01,2019-05-15,2019-05_Q1,5,1,14.45,2.64,29.69,1,16.05,-0.33,-0.752,-0.422,0.363,79.9,0.0,16.01,0.3119,68.81,17.8891,19.4641,74.4109,7.28,32.72,597.29,80.8118,91.2725,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-05-16,2019-05-31,2019-05_Q2,5,2,12.02,1.88,23.9,2,16.05,-0.066,-0.153,-0.361,0.387,79.9,0.0,14.27,0.3533,64.67,0.0,26.0142,78.5477,0.0,52.31,699.82,78.6596,91.095,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-06-01,2019-06-15,2019-06_Q1,6,1,12.09,1.73,58.38,5,12.07,-0.2,0.2,-0.737,0.472,79.9,9.13,42.53,0.8211,17.89,0.0,53.3217,82.9505,0.0,153.43,836.81,69.6386,88.9688,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-06-16,2019-06-30,2019-06_Q2,6,2,11.63,2.84,0.0,0,12.07,1.076,0.639,-0.416,0.465,79.9,19.21,60.88,1.0,0.0,0.0,65.4378,85.8082,0.0,238.29,943.38,54.3838,86.0236,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-07-01,2019-07-15,2019-07_Q1,7,1,10.74,1.47,15.34,2,11.1,0.864,0.471,-0.147,0.266,79.9,25.95,64.69,1.0,0.0,31.9833,78.6324,88.7005,25.44,369.95,1025.99,36.7068,80.2798,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-07-16,2019-07-31,2019-07_Q2,7,2,11.36,1.02,21.38,2,11.1,-0.112,0.43,-0.228,0.293,79.9,7.88,45.14,1.0,0.0,50.8132,83.6163,91.7081,52.31,461.85,1101.18,30.4556,72.2446,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-08-01,2019-08-15,2019-08_Q1,8,1,11.69,2.2,34.73,2,13.51,-1.327,0.395,-0.07,0.142,79.9,0.0,28.15,0.6802,31.98,79.8247,88.9647,93.6955,127.99,564.57,1138.41,18.8575,61.6162,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-08-16,2019-08-31,2019-08_Q2,8,2,11.94,3.21,8.41,1,13.51,-0.528,-0.001,-0.104,-0.303,79.9,0.0,42.75,0.4919,50.81,90.8371,93.8597,92.8332,185.98,647.51,1132.9,19.4641,55.2463,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-09-01,2019-09-15,2019-09_Q1,9,1,15.24,4.43,16.77,2,25.12,-0.782,-0.444,-0.093,-0.252,79.9,0.0,32.35,0.2018,79.82,93.894,94.7744,91.6856,216.51,683.38,1064.14,26.0142,48.4121,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-09-16,2019-09-30,2019-09_Q2,9,2,16.58,3.91,14.53,2,25.12,-1.33,-1.118,-0.337,-0.472,79.9,0.0,18.76,0.0916,90.84,91.376,95.8967,92.0871,223.57,705.09,1020.39,53.3217,53.7251,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-10-01,2019-10-15,2019-10_Q1,10,1,17.96,3.46,12.79,2,38.9,-1.044,-1.277,-0.955,-0.544,79.9,0.0,14.08,0.0611,93.89,90.3144,95.6034,90.6575,220.06,656.04,915.07,65.4378,57.2619,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-10-16,2019-10-31,2019-10_Q2,10,2,19.78,3.66,5.42,1,38.9,-0.519,-0.881,-0.69,-0.491,79.9,0.0,21.1,0.0862,91.38,98.9604,98.6012,91.1692,237.97,639.33,850.19,78.6324,67.5913,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-11-01,2019-11-15,2019-11_Q1,11,1,21.89,4.45,18.37,2,55.23,-0.052,-0.981,-0.758,-0.73,79.9,0.0,23.6,0.0969,90.31,100.0,98.868,90.3,246.8,573.84,743.35,83.6163,70.6315,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-11-16,2019-11-30,2019-11_Q2,11,2,22.73,4.56,6.84,2,55.23,-1.314,-1.358,-0.949,-0.966,79.9,0.0,2.5,0.0104,98.96,97.3733,91.4983,85.8999,243.55,485.38,633.53,88.9647,74.4109,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-12-01,2019-12-15,2019-12_Q1,12,1,27.74,3.61,0.0,0,88.07,-1.773,-1.484,-1.142,-1.315,79.9,0.0,0.0,0.0,100.0,96.6436,86.6191,79.5597,189.18,380.76,496.54,93.8597,78.5477,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2019-12-16,2019-12-31,2019-12_Q2,12,2,27.44,3.43,8.24,3,88.07,-1.845,-1.689,-1.478,-1.437,79.9,0.0,6.57,0.0263,97.37,100.0,84.5737,72.9284,157.8,315.3,392.66,94.7744,82.9505,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-01-01,2020-01-15,2020-01_Q1,1,1,25.2,3.55,6.16,1,73.29,-1.413,-1.712,-1.569,-1.437,79.9,0.0,6.57,0.0336,96.64,100.0,80.1552,69.7923,137.86,259.03,336.77,95.8967,85.8082,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-01-16,2020-01-31,2020-01_Q2,1,2,25.29,4.35,37.03,5,73.29,-0.397,-1.755,-1.53,-1.51,79.9,0.0,0.0,0.0,100.0,68.5607,74.2096,59.5915,84.02,210.86,261.58,95.6034,88.7005,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-02-01,2020-02-15,2020-02_Q1,2,1,27.09,4.61,28.04,1,65.71,-1.038,-1.747,-1.598,-1.598,79.9,0.0,0.0,0.0,100.0,50.6955,69.8169,52.1203,53.72,169.51,218.03,98.6012,91.7081,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-02-16,2020-02-29,2020-02_Q2,2,2,24.68,1.36,0.0,0,65.71,0.839,-0.783,-1.41,-1.386,79.9,0.0,38.53,0.3144,68.56,79.4696,71.5558,55.489,73.47,148.15,225.55,98.868,93.6955,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-03-01,2020-03-15,2020-03_Q1,3,1,23.66,2.43,12.17,1,51.64,1.121,0.065,-1.386,-1.806,79.9,0.0,52.25,0.493,50.7,85.0235,62.7434,59.4121,67.44,115.78,263.95,91.4983,92.8332,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-03-16,2020-03-31,2020-03_Q2,3,2,21.2,2.9,9.11,3,51.64,-0.035,0.076,-1.398,-1.339,79.9,0.0,18.98,0.2053,79.47,77.1894,46.7146,62.1859,53.36,77.37,298.46,86.6191,91.6856,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-04-01,2020-04-15,2020-04_Q1,4,1,22.08,3.76,15.01,2,35.54,-0.271,-0.041,-1.304,-1.293,79.9,0.0,11.88,0.1498,85.02,84.0833,48.7793,69.6022,48.34,77.74,400.4,84.5737,92.0871,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-04-16,2020-04-30,2020-04_Q2,4,2,17.18,2.59,35.47,4,35.54,-1.238,-0.292,-1.73,-1.393,79.9,0.0,15.77,0.2281,77.19,46.8939,32.7621,73.3792,21.32,50.72,478.22,80.1552,90.6575,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-05-01,2020-05-15,2020-05_Q1,5,1,15.28,3.0,17.81,1,18.24,-1.517,-0.062,-1.862,-1.464,79.9,0.0,9.15,0.1592,84.08,0.0,27.6435,75.9964,0.0,48.52,561.4,74.2096,91.1692,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-05-16,2020-05-31,2020-05_Q2,5,2,13.03,2.13,23.92,2,18.24,0.873,-0.417,-1.04,-1.333,79.9,4.36,28.5,0.5311,46.89,5.2633,38.8099,79.4469,2.69,77.4,643.28,69.8169,90.3,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-06-01,2020-06-15,2020-06_Q1,6,1,14.3,1.97,21.55,5,15.33,0.203,-0.499,-0.617,-1.247,79.9,7.84,55.56,1.0,0.0,54.2857,57.0453,83.2689,29.4,148.17,759.92,71.5558,85.8999,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-06-16,2020-06-30,2020-06_Q2,6,2,12.6,1.84,9.6,1,15.33,-0.493,-0.823,-0.403,-1.428,79.9,0.0,43.98,0.9474,5.26,45.8034,70.3375,87.1029,26.72,221.1,864.0,62.7434,79.5597,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-07-01,2020-07-15,2020-07_Q1,7,1,11.2,1.95,7.02,1,12.33,-1.401,-1.645,-1.37,-1.594,79.9,0.0,16.92,0.4571,54.29,25.9621,77.5813,87.7578,19.12,322.66,932.04,46.7146,72.9284,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-07-16,2020-07-31,2020-07_Q2,7,2,12.15,2.19,14.01,3,12.33,-0.946,-0.742,-0.848,-1.552,79.9,4.55,36.16,0.542,45.8,53.2819,86.0338,90.9164,48.0,427.5,1015.17,48.7793,69.7923,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-08-01,2020-08-15,2020-08_Q1,8,1,11.07,1.72,55.81,3,13.48,1.34,-0.663,-0.394,-1.593,79.9,0.0,54.53,0.7404,25.96,75.5315,91.0669,91.5079,99.64,512.88,1038.66,32.7621,59.5915,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-08-16,2020-08-31,2020-08_Q2,8,2,12.53,2.36,0.0,0,13.48,-0.914,-1.427,-1.647,-1.685,79.9,0.0,37.54,0.4672,53.28,88.2232,92.7277,93.2591,146.38,565.88,1068.32,27.6435,52.1203,NOT_SUITABLE
p061,-31.835248,118.152513,wheat,2020-09-01,2020-09-15,2020-09_Q1,9,1,14.75,2.81,29.94,5,21.37,-0.534,-1.11,-2.074,-1.528,79.9,0.0,32.28,0.2447,75.53,96.9428,93.7017,90.1265,203.9,611.75,1006.01,38.8099,55.489,NOT_SUITABLE
