periodo_inicio,periodo_fin,label,lat,lon,n_images,ndvi,evi,ndmi,bsi,ndre
2019-06-01,2019-06-15,2019-06_Q1,7.300921,-73.009794,2,0.4955,0.2406,0.0071,0.0571,0.2178
2019-06-16,2019-06-30,2019-06_Q2,7.300921,-73.009794,2,0.7988,0.6026,0.2833,-0.2305,0.5184
2019-07-01,2019-07-15,2019-07_Q1,7.300921,-73.009794,1,0.8072,0.5721,0.2356,-0.1953,0.4839
2019-07-16,2019-07-31,2019-07_Q2,7.300921,-73.009794,2,0.592,0.3818,0.0533,-0.0017,0.3248
2019-08-01,2019-08-15,2019-08_Q1,7.300921,-73.009794,3,0.0926,0.1161,-0.0718,0.0477,-0.0647
2019-08-16,2019-08-31,2019-08_Q2,7.300921,-73.009794,2,0.4031,0.213,0.0004,0.019,0.2872
2019-09-01,2019-09-15,2019-09_Q1,7.300921,-73.009794,3,0.4349,0.2886,-0.0923,0.116,0.2482
2019-09-16,2019-09-30,2019-09_Q2,7.300921,-73.009794,0,,,,,
2019-10-01,2019-10-15,2019-10_Q1,7.300921,-73.009794,3,0.485,0.3539,0.0881,-0.0363,0.3086
2019-10-16,2019-10-31,2019-10_Q2,7.300921,-73.009794,3,,,,,
2019-11-01,2019-11-15,2019-11_Q1,7.300921,-73.009794,2,0.7399,0.5749,0.2527,-0.2068,0.4871
2019-11-16,2019-11-30,2019-11_Q2,7.300921,-73.009794,2,0.7392,0.5577,0.2514,-0.2105,0.488
2019-12-01,2019-12-15,2019-12_Q1,7.300921,-73.009794,3,0.5126,0.3948,0.1923,-0.1565,0.3272
2019-12-16,2019-12-31,2019-12_Q2,7.300921,-73.009794,3,0.6635,0.3748,0.1434,-0.0943,0.4126
2020-01-01,2020-01-15,2020-01_Q1,7.300921,-73.009794,3,0.6962,0.4061,0.178,-0.1178,0.482
2020-01-16,2020-01-31,2020-01_Q2,7.300921,-73.009794,1,0.6809,0.4415,0.1655,-0.1248,0.44
2020-02-01,2020-02-15,2020-02_Q1,7.300921,-73.009794,3,0.6863,0.4206,0.1285,-0.0897,0.4134
2020-02-16,2020-02-29,2020-02_Q2,7.300921,-73.009794,2,0.66,0.4066,0.0711,-0.0169,0.4366
2020-03-01,2020-03-15,2020-03_Q1,7.300921,-73.009794,2,0.4117,0.2338,-0.0955,0.113,0.2227
2020-03-16,2020-03-31,2020-03_Q2,7.300921,-73.009794,3,0.282,0.1638,-0.1717,0.2071,0.2092
2020-04-01,2020-04-15,2020-04_Q1,7.300921,-73.009794,2,0.2874,0.1925,-0.1306,0.1458,0.1859
2020-04-16,2020-04-30,2020-04_Q2,7.300921,-73.009794,1,,,,,
2020-05-01,2020-05-15,2020-05_Q1,7.300921,-73.009794,0,,,,,
2020-05-16,2020-05-31,2020-05_Q2,7.300921,-73.009794,1,0.6108,0.3706,-0.069,0.0833,0.3029
2020-06-01,2020-06-15,2020-06_Q1,7.300921,-73.009794,3,0.7694,0.5953,0.1823,-0.1512,0.4834
2020-06-16,2020-06-30,2020-06_Q2,7.300921,-73.009794,2,0.6309,0.8363,0.1689,-0.1738,0.4561
2020-07-01,2020-07-15,2020-07_Q1,7.300921,-73.009794,0,,,,,
2020-07-16,2020-07-31,2020-07_Q2,7.300921,-73.009794,1,0.4353,0.3612,0.1479,-0.0543,0.3006
2020-08-01,2020-08-15,2020-08_Q1,7.300921,-73.009794,2,,,,,
2020-08-16,2020-08-31,2020-08_Q2,7.300921,-73.009794,0,,,,,
2020-09-01,2020-09-15,2020-09_Q1,7.300921,-73.009794,3,0.4347,0.2416,-0.099,0.1229,0.2538
2020-09-16,2020-09-30,2020-09_Q2,7.300921,-73.009794,1,,,,,
2020-10-01,2020-10-15,2020-10_Q1,7.300921,-73.009794,2,0.6106,0.4009,0.0723,-0.0326,0.3676
2020-10-16,2020-10-31,2020-10_Q2,7.300921,-73.009794,1,0.6286,0.4839,0.2028,-0.1394,0.4094
2020-11-01,2020-11-15,2020-11_Q1,7.300921,-73.009794,2,0.7219,0.5838,0.2432,-0.2097,0.473
2020-11-16,2020-11-30,2020-11_Q2,7.300921,-73.009794,1,0.854,0.5718,0.3734,-0.3358,0.6227
2020-12-01,2020-12-15,2020-12_Q1,7.300921,-73.009794,3,0.8362,0.5711,0.3442,-0.3042,0.5804
2020-12-16,2020-12-31,2020-12_Q2,7.300921,-73.009794,3,0.8045,0.563,0.3058,-0.2665,0.5649
2021-01-01,2021-01-15,2021-01_Q1,7.300921,-73.009794,2,0.7298,0.4526,0.196,-0.1442,0.4892
2021-01-16,2021-01-31,2021-01_Q2,7.300921,-73.009794,3,0.6198,0.3676,0.0734,-0.0316,0.4002
2021-02-01,2021-02-15,2021-02_Q1,7.300921,-73.009794,3,0.5376,0.3035,-0.0117,0.0629,0.3458
2021-02-16,2021-02-28,2021-02_Q2,7.300921,-73.009794,2,0.5136,0.2648,-0.0106,0.0335,0.3074
2021-03-01,2021-03-15,2021-03_Q1,7.300921,-73.009794,3,0.4502,0.2948,-0.0826,0.0853,0.2705
2021-03-16,2021-03-31,2021-03_Q2,7.300921,-73.009794,2,0.4381,0.2517,0.0877,-0.0295,0.3017
2021-04-01,2021-04-15,2021-04_Q1,7.300921,-73.009794,3,0.5435,0.4219,0.0868,-0.0516,0.3402
2021-04-16,2021-04-30,2021-04_Q2,7.300921,-73.009794,1,0.5358,0.4194,0.0752,-0.0254,0.3768
2021-05-01,2021-05-15,2021-05_Q1,7.300921,-73.009794,1,0.6413,0.5566,0.2071,-0.1481,0.4225
2021-05-16,2021-05-31,2021-05_Q2,7.300921,-73.009794,1,0.6822,0.4155,0.3036,-0.2613,0.5047
2021-06-01,2021-06-15,2021-06_Q1,7.300921,-73.009794,2,0.6144,0.614,0.252,-0.2097,0.3985
2021-06-16,2021-06-30,2021-06_Q2,7.300921,-73.009794,1,0.4897,0.5296,0.1418,-0.0987,0.3179
2021-07-01,2021-07-15,2021-07_Q1,7.300921,-73.009794,3,0.7091,0.567,0.1638,-0.1229,0.4369
2021-07-16,2021-07-31,2021-07_Q2,7.300921,-73.009794,1,,,,,
2021-08-01,2021-08-15,2021-08_Q1,7.300921,-73.009794,2,0.5689,0.4518,0.1244,-0.0744,0.3887
2021-08-16,2021-08-31,2021-08_Q2,7.300921,-73.009794,2,0.6841,0.596,0.2284,-0.1746,0.4826
2021-09-01,2021-09-15,2021-09_Q1,7.300921,-73.009794,2,0.6813,0.2194,0.3058,-0.2838,0.456
2021-09-16,2021-09-30,2021-09_Q2,7.300921,-73.009794,2,0.7074,0.3441,0.2122,-0.1746,0.399
2021-10-01,2021-10-15,2021-10_Q1,7.300921,-73.009794,2,0.7541,0.5169,0.258,-0.2065,0.4742
2021-10-16,2021-10-31,2021-10_Q2,7.300921,-73.009794,1,0.6476,0.3514,0.2583,-0.2359,0.4423
2021-11-01,2021-11-15,2021-11_Q1,7.300921,-73.009794,3,0.5034,0.3313,-0.0151,0.0323,0.3077
2021-11-16,2021-11-30,2021-11_Q2,7.300921,-73.009794,1,,,,,
2021-12-01,2021-12-15,2021-12_Q1,7.300921,-73.009794,2,0.4301,0.2164,-0.0975,0.1306,0.2705
2021-12-16,2021-12-31,2021-12_Q2,7.300921,-73.009794,3,0.3794,0.2588,-0.0332,0.0512,0.2464
2022-01-01,2022-01-15,2022-01_Q1,7.300921,-73.009794,2,0.3875,0.2275,-0.0143,0.0381,0.2289
2022-01-16,2022-01-31,2022-01_Q2,7.300921,-73.009794,2,0.4828,0.2758,-0.0465,0.0694,0.2735
2022-02-01,2022-02-15,2022-02_Q1,7.300921,-73.009794,2,0.6047,0.383,0.0646,-0.0297,0.3647
2022-02-16,2022-02-28,2022-02_Q2,7.300921,-73.009794,2,0.7282,0.492,0.2066,-0.1606,0.4396
2022-03-01,2022-03-15,2022-03_Q1,7.300921,-73.009794,1,0.7712,0.5294,0.1818,-0.1519,0.459
2022-03-16,2022-03-31,2022-03_Q2,7.300921,-73.009794,3,0.6945,0.5459,0.1837,-0.1381,0.4334
2022-04-01,2022-04-15,2022-04_Q1,7.300921,-73.009794,1,,,,,
2022-04-16,2022-04-30,2022-04_Q2,7.300921,-73.009794,1,0.3642,0.4606,0.1524,-0.1073,0.2248
2022-05-01,2022-05-15,2022-05_Q1,7.300921,-73.009794,2,0.7959,0.5548,0.2404,-0.2038,0.4967
2022-05-16,2022-05-31,2022-05_Q2,7.300921,-73.009794,2,0.5865,0.5091,0.1918,-0.1423,0.3839
2022-06-01,2022-06-15,2022-06_Q1,7.300921,-73.009794,2,0.6528,0.449,0.1396,-0.0927,0.3761
2022-06-16,2022-06-30,2022-06_Q2,7.300921,-73.009794,1,0.7734,0.4883,0.1676,-0.1395,0.4762
2022-07-01,2022-07-15,2022-07_Q1,7.300921,-73.009794,2,,,,,
2022-07-16,2022-07-31,2022-07_Q2,7.300921,-73.009794,3,0.6702,0.5494,0.1948,-0.1476,0.4253
2022-08-01,2022-08-15,2022-08_Q1,7.300921,-73.009794,1,,,,,
2022-08-16,2022-08-31,2022-08_Q2,7.300921,-73.009794,2,0.5433,0.3381,0.08,-0.0182,0.3184
2022-09-01,2022-09-15,2022-09_Q1,7.300921,-73.009794,2,0.6582,0.4764,0.1117,-0.0757,0.3928
2022-09-16,2022-09-30,2022-09_Q2,7.300921,-73.009794,2,0.6166,0.4612,0.2064,-0.1375,0.3973
2022-10-01,2022-10-15,2022-10_Q1,7.300921,-73.009794,3,0.7347,0.6921,0.283,-0.2551,0.4559
2022-10-16,2022-10-31,2022-10_Q2,7.300921,-73.009794,2,0.7062,0.474,0.3524,-0.2806,0.4464
2022-11-01,2022-11-15,2022-11_Q1,7.300921,-73.009794,1,0.806,0.6615,0.3651,-0.3171,0.518
2022-11-16,2022-11-30,2022-11_Q2,7.300921,-73.009794,2,,,,,
2022-12-01,2022-12-15,2022-12_Q1,7.300921,-73.009794,2,0.8005,0.6134,0.3305,-0.2883,0.5098
2022-12-16,2022-12-31,2022-12_Q2,7.300921,-73.009794,3,0.802,0.5202,0.272,-0.229,0.5045
2023-01-01,2023-01-15,2023-01_Q1,7.300921,-73.009794,1,0.5826,0.4812,0.2483,-0.1819,0.3611
2023-01-16,2023-01-31,2023-01_Q2,7.300921,-73.009794,3,0.7867,0.5045,0.2528,-0.2099,0.4798
2023-02-01,2023-02-15,2023-02_Q1,7.300921,-73.009794,2,0.7575,0.482,0.2365,-0.1874,0.488
2023-02-16,2023-02-28,2023-02_Q2,7.300921,-73.009794,2,0.6925,0.4744,0.1832,-0.1322,0.4527
2023-03-01,2023-03-15,2023-03_Q1,7.300921,-73.009794,1,0.6549,0.495,0.2146,-0.1595,0.4333
2023-03-16,2023-03-31,2023-03_Q2,7.300921,-73.009794,2,0.5678,0.4226,0.1397,-0.0839,0.3921
2023-04-01,2023-04-15,2023-04_Q1,7.300921,-73.009794,2,0.5808,0.4312,0.1182,-0.0642,0.3867
2023-04-16,2023-04-30,2023-04_Q2,7.300921,-73.009794,1,0.4485,0.3953,0.1318,-0.0586,0.2807
2023-05-01,2023-05-15,2023-05_Q1,7.300921,-73.009794,2,0.2896,0.214,-0.0421,0.0855,0.2255
2023-05-16,2023-05-31,2023-05_Q2,7.300921,-73.009794,2,0.3424,0.2111,-0.1388,0.1609,0.2117
2023-06-01,2023-06-15,2023-06_Q1,7.300921,-73.009794,3,0.3504,0.2559,0.0142,0.0334,0.2512
2023-06-16,2023-06-30,2023-06_Q2,7.300921,-73.009794,2,,,,,
2023-07-01,2023-07-15,2023-07_Q1,7.300921,-73.009794,1,,,,,
2023-07-16,2023-07-31,2023-07_Q2,7.300921,-73.009794,2,,,,,
2023-08-01,2023-08-15,2023-08_Q1,7.300921,-73.009794,2,0.5204,0.4188,0.151,-0.0994,0.332
2023-08-16,2023-08-31,2023-08_Q2,7.300921,-73.009794,3,0.5733,0.5293,0.2128,-0.1491,0.406
2023-09-01,2023-09-15,2023-09_Q1,7.300921,-73.009794,1,0.7663,0.7112,0.2403,-0.2065,0.5311
2023-09-16,2023-09-30,2023-09_Q2,7.300921,-73.009794,3,0.809,0.6225,0.2864,-0.2382,0.5308
2023-10-01,2023-10-15,2023-10_Q1,7.300921,-73.009794,2,0.4344,0.5822,0.1538,-0.1301,0.2656
2023-10-16,2023-10-31,2023-10_Q2,7.300921,-73.009794,1,0.5904,0.5155,0.2236,-0.1652,0.3913
2023-11-01,2023-11-15,2023-11_Q1,7.300921,-73.009794,3,0.779,0.5343,0.2429,-0.2063,0.4942
2023-11-16,2023-11-30,2023-11_Q2,7.300921,-73.009794,1,0.7404,0.6138,0.2375,-0.208,0.4646
2023-12-01,2023-12-15,2023-12_Q1,7.300921,-73.009794,2,0.7263,0.5002,0.1617,-0.1186,0.451
2023-12-16,2023-12-31,2023-12_Q2,7.300921,-73.009794,1,0.7099,0.5601,0.194,-0.1528,0.4614
2024-01-01,2024-01-15,2024-01_Q1,7.300921,-73.009794,3,0.7217,0.5036,0.1994,-0.143,0.5024
2024-01-16,2024-01-31,2024-01_Q2,7.300921,-73.009794,3,0.645,0.4156,0.1131,-0.0543,0.4483
2024-02-01,2024-02-15,2024-02_Q1,7.300921,-73.009794,1,0.7814,0.5216,0.1572,-0.1154,0.5097
2024-02-16,2024-02-29,2024-02_Q2,7.300921,-73.009794,2,0.5987,0.5434,0.1593,-0.1219,0.3902
2024-03-01,2024-03-15,2024-03_Q1,7.300921,-73.009794,3,0.5916,0.4387,0.1689,-0.125,0.3989
2024-03-16,2024-03-31,2024-03_Q2,7.300921,-73.009794,3,0.6743,0.3409,0.1545,-0.1255,0.4114
2024-04-01,2024-04-15,2024-04_Q1,7.300921,-73.009794,3,0.5295,0.4462,0.0952,-0.0424,0.3774
2024-04-16,2024-04-30,2024-04_Q2,7.300921,-73.009794,1,,,,,
2024-05-01,2024-05-15,2024-05_Q1,7.300921,-73.009794,1,,,,,
2024-05-16,2024-05-31,2024-05_Q2,7.300921,-73.009794,3,0.6536,0.5405,0.2266,-0.1658,0.4763
2024-06-01,2024-06-15,2024-06_Q1,7.300921,-73.009794,2,0.657,0.6535,0.2614,-0.2004,0.4595
2024-06-16,2024-06-30,2024-06_Q2,7.300921,-73.009794,0,,,,,
2024-07-01,2024-07-15,2024-07_Q1,7.300921,-73.009794,2,0.5526,0.5857,0.3052,-0.2134,0.3865
2024-07-16,2024-07-31,2024-07_Q2,7.300921,-73.009794,4,0.8149,0.6498,0.3249,-0.2811,0.5528
2024-08-01,2024-08-15,2024-08_Q1,7.300921,-73.009794,3,0.7842,0.7046,0.2816,-0.2451,0.4901
2024-08-16,2024-08-31,2024-08_Q2,7.300921,-73.009794,2,,,,,
2024-09-01,2024-09-15,2024-09_Q1,7.300921,-73.009794,3,0.4828,0.5636,0.0677,-0.0431,0.3203
2024-09-16,2024-09-30,2024-09_Q2,7.300921,-73.009794,2,0.5025,0.3868,0.0581,-0.0064,0.3228
2024-10-01,2024-10-15,2024-10_Q1,7.300921,-73.009794,1,0.3826,0.2973,-0.0238,0.0595,0.2574
2024-10-16,2024-10-31,2024-10_Q2,7.300921,-73.009794,3,,,,,
2024-11-01,2024-11-15,2024-11_Q1,7.300921,-73.009794,0,,,,,
2024-11-16,2024-11-30,2024-11_Q2,7.300921,-73.009794,2,0.4694,0.3057,0.0125,0.0108,0.3256
2024-12-01,2024-12-15,2024-12_Q1,7.300921,-73.009794,2,0.4846,0.3293,0.0263,0.0283,0.3456
2024-12-16,2024-12-31,2024-12_Q2,7.300921,-73.009794,1,0.5232,0.3913,0.0312,-0.0051,0.3626
2025-01-01,2025-01-15,2025-01_Q1,7.300921,-73.009794,3,0.7027,0.4871,0.157,-0.1214,0.4874
2025-01-16,2025-01-31,2025-01_Q2,7.300921,-73.009794,3,0.6232,0.4294,0.1194,-0.0574,0.438
2025-02-01,2025-02-15,2025-02_Q1,7.300921,-73.009794,3,0.6856,0.4907,0.1707,-0.1139,0.4704
2025-02-16,2025-02-28,2025-02_Q2,7.300921,-73.009794,3,0.688,0.5271,0.2126,-0.1675,0.4352
2025-03-01,2025-03-15,2025-03_Q1,7.300921,-73.009794,2,0.6828,0.5661,0.1867,-0.1434,0.4616
2025-03-16,2025-03-31,2025-03_Q2,7.300921,-73.009794,1,0.7014,0.5074,0.1697,-0.1185,0.4283
2025-04-01,2025-04-15,2025-04_Q1,7.300921,-73.009794,2,0.6687,0.453,0.0948,-0.0508,0.411
2025-04-16,2025-04-30,2025-04_Q2,7.300921,-73.009794,1,,,,,
2025-05-01,2025-05-15,2025-05_Q1,7.300921,-73.009794,0,,,,,
2025-05-16,2025-05-31,2025-05_Q2,7.300921,-73.009794,2,0.5659,0.4492,0.1861,-0.1239,0.3568
2025-06-01,2025-06-15,2025-06_Q1,7.300921,-73.009794,2,,,,,
2025-06-16,2025-06-30,2025-06_Q2,7.300921,-73.009794,1,0.6904,0.6094,0.252,-0.2021,0.4562
2025-07-01,2025-07-15,2025-07_Q1,7.300921,-73.009794,2,,,,,
2025-07-16,2025-07-31,2025-07_Q2,7.300921,-73.009794,2,0.5664,0.4425,0.1182,-0.0522,0.3597
2025-08-01,2025-08-15,2025-08_Q1,7.300921,-73.009794,3,0.6396,0.4836,0.1229,-0.0739,0.3849
2025-08-16,2025-08-31,2025-08_Q2,7.300921,-73.009794,4,0.4662,0.3333,0.0726,0.0022,0.3145
2025-09-01,2025-09-15,2025-09_Q1,7.300921,-73.009794,4,0.489,0.3438,0.0294,0.0307,0.3663
2025-09-16,2025-09-30,2025-09_Q2,7.300921,-73.009794,3,0.4986,0.4266,0.0694,-0.0304,0.3336
2025-10-01,2025-10-15,2025-10_Q1,7.300921,-73.009794,3,0.5766,0.4551,0.1185,-0.066,0.3811
2025-10-16,2025-10-31,2025-10_Q2,7.300921,-73.009794,4,0.6855,0.5306,0.2069,-0.1565,0.4552
2025-11-01,2025-11-15,2025-11_Q1,7.300921,-73.009794,3,0.7035,0.5952,0.2313,-0.1843,0.4646
2025-11-16,2025-11-30,2025-11_Q2,7.300921,-73.009794,1,,,,,
2025-12-01,2025-12-15,2025-12_Q1,7.300921,-73.009794,3,0.6804,0.5046,0.1805,-0.1441,0.4633
2025-12-16,2025-12-31,2025-12_Q2,7.300921,-73.009794,4,0.7201,0.5436,0.2293,-0.1795,0.4725
2026-01-01,2026-01-15,2026-01_Q1,7.300921,-73.009794,2,0.492,0.4566,0.1547,-0.1194,0.326
2026-01-16,2026-01-31,2026-01_Q2,7.300921,-73.009794,2,0.7268,0.54,0.2311,-0.1788,0.4596
2026-02-01,2026-02-15,2026-02_Q1,7.300921,-73.009794,1,0.7327,0.5663,0.2036,-0.1727,0.4663
2026-02-16,2026-02-28,2026-02_Q2,7.300921,-73.009794,2,0.7183,0.5112,0.209,-0.1617,0.4592
2026-03-01,2026-03-15,2026-03_Q1,7.300921,-73.009794,4,0.7031,0.5612,0.2039,-0.1547,0.4566
2026-03-16,2026-03-31,2026-03_Q2,7.300921,-73.009794,0,,,,,
2026-04-01,2026-04-15,2026-04_Q1,7.300921,-73.009794,2,0.6449,0.5333,0.1977,-0.1446,0.441
2026-04-16,2026-04-30,2026-04_Q2,7.300921,-73.009794,4,0.6452,0.5745,0.1949,-0.1496,0.4228
2026-05-01,2026-05-15,2026-05_Q1,7.300921,-73.009794,3,0.6565,0.5262,0.1973,-0.1454,0.4192
2026-05-16,2026-05-31,2026-05_Q2,7.300921,-73.009794,1,,,,,
2026-06-01,2026-06-15,2026-06_Q1,7.300921,-73.009794,2,0.7622,0.5458,0.1996,-0.1596,0.4723
2026-06-16,2026-06-30,2026-06_Q2,7.300921,-73.009794,4,0.5721,0.4563,0.2473,-0.1653,0.3447
2026-07-01,2026-07-15,2026-07_Q1,7.300921,-73.009794,3,0.7365,0.4284,0.2337,-0.1755,0.4683
2026-07-16,2026-07-31,2026-07_Q2,7.300921,-73.009794,2,0.7336,0.5181,0.1409,-0.1006,0.4049
